χₐₗₗ,χ⁻,χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(incl Li⁺) / r⁻,ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₒₛₜ cₐₜᵢₒₙ,n_Li,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
2.2663025210084036,3.44,1.1988,-2.3672881355932205,-2.2412,2.46,110.44117647058823,138.2,82.21186440677965,102.22,-35.97999999999999,-55.988135593220335,0.5948760087321249,28978758058.690765,148027157238.16068,180221551170.1315,5.108126336482773,0.02399937539430921,0.03649037778242159,0.21008403361344538,0.2857142857142857,7.0,-1.4082429176206082,0.7082616298910693,39.48571428571428,271.68529411764706,-1.3436802837291797,13215.797619047618,7.559322033898306,91.22352941176472,59.49152542372883,0.8030448563658358,149353437844.6761,313813.9296,19.267380051495987
2.266421052631579,3.44,1.1865,-2.372127659574468,-2.2535,2.55,111.94666666666666,138.2,85.13475177304964,108.94166666666665,-29.25833333333334,-53.065248226950345,0.6160257002391436,28978758058.690765,181322881886.82993,258229780609.7103,6.257096371058972,0.025548023905099134,0.04003785617698295,0.21052631578947367,0.28421052631578947,7.0,-1.4612916025460023,0.7963728439813273,39.2778947368421,285.46399999999994,-1.355712230232147,13692.44099582289,9.127659574468085,93.04411764705884,66.4468085106383,1.080527626604172,133244639268311.11,1177174.1875,20.32046150899056
1.8773809523809526,2.58,2.118,-1.3413636363636365,-0.4620000000000002,1.6,118.3452380952381,184.0,58.65909090909092,28.599999999999998,-155.4,-125.34090909090908,0.31879940711462457,12278644599.949677,5546540953245.412,23981973844499.99,451.72257475944406,0.059459901659390156,0.21125319693094627,0.11904761904761905,0.40476190476190477,21.0,-0.4276259319978442,2.6548717948971787,74.47619047619048,189.35238095238097,-7.452758128444016,18087.505952380954,0.9090909090909092,105.4,17.681818181818183,0.6730116670092565,755470153276.0444,191859.55440000002,17.900300175339083
2.2685365853658537,3.44,1.706,-2.287142857142857,-1.734,2.46,98.85365853658536,138.2,61.38095238095238,41.800000000000004,-96.39999999999998,-76.81904761904761,0.4441458204121012,28978758058.690765,707859752309.2832,2575075571670.925,24.426849172613014,0.03879957641849702,0.11555081355028007,0.12195121951219513,0.39024390243902446,14.0,-1.0158249406853914,1.3878674507966808,53.931707317073176,243.17999999999998,-2.980546508491399,11308.36707317073,1.0476190476190474,74.76,22.095238095238095,0.5004024235381879,22142690222198.117,151041.0496,13.41731434923518
2.8737569060773485,3.44,1.9314000000000002,-1.6801639344262296,-1.5085999999999997,2.46,105.15055248618785,138.2,40.135245901639344,34.115,-104.08499999999998,-98.06475409836065,0.2904142250480416,28978758058.690765,19398666717436.84,23639015337346.016,669.4098718153712,0.16897632109344216,0.20289185247474018,0.27624309392265195,0.06077348066298342,15.0,-0.48794350697006206,2.8256921126278676,8.398895027624308,258.6703591160221,-16.570621376474037,13383.32244475138,0.6229508196721312,79.54705882352943,39.85245901639344,0.7524177643476055,53723438392584.516,613370.45787364,19.090919561385583
2.2755391120507404,3.44,1.2039000000000002,-2.363905579399142,-2.2360999999999995,2.46,110.65644820295982,138.2,82.28540772532187,101.94999999999999,-36.25,-55.914592274678114,0.5954081600963956,28978758058.690765,151676141194.29285,188013513333.53778,5.234045602889631,0.024390357506927904,0.03712582928743831,0.21141649048625794,0.28118393234672306,7.0,-1.4074886716716473,0.7188375022161753,38.859619450317126,272.21486257928115,-1.3637768954335083,13262.329633544747,7.798283261802575,91.12647058823529,60.708154506437765,0.8585022429370206,239987579248.57584,388978.3644,19.476973327683552
2.3152173913043477,3.44,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238095,-33.52761904761904,-53.803463203463195,0.6106840578620608,28978758058.690765,188225636844.51514,264870630547.40887,6.495296881367421,0.027074237446769026,0.04178554460511409,0.21739130434782608,0.2608695652173913,7.0,-1.436217870626501,0.8125990062162839,36.052173913043475,286.7931677018633,-1.4566877382290626,13743.11735778369,9.818181818181818,91.76470588235296,70.36363636363637,1.0549201679861442,92429088954383.39,1126093.36,21.052697487248132
2.4354545454545455,3.44,1.48,-2.21,-1.96,2.46,112.39999999999999,138.2,81.44,95.38,-42.81999999999999,-56.75999999999999,0.5892908827785818,28978758058.690765,259680085742.50677,395005362726.2432,8.961049511389547,0.0316392183721968,0.04846362192957878,0.22727272727272727,0.22727272727272727,7.0,-1.3023328509406658,0.9523588768845394,31.409090909090907,276.50399999999996,-1.7958420348058899,13710.51515151515,10.3,90.76470588235296,67.69999999999999,0.6730116670092565,118834483689803.34,20075.570016000005,21.369602805983842
2.1919999999999997,2.9599999999999995,1.22,-1.9199999999999995,-1.7399999999999995,1.98,147.445,196.0,74.6125,95.94999999999999,-100.05000000000001,-121.3875,0.38067602040816323,5079321332.016004,125737447879.54507,129885365241.86926,24.754773258190255,0.018927682241908404,0.031266284523189164,0.1,0.3,9.0,-0.7308979591836732,1.3936589527572718,58.8,291.9411,-2.2975840281396565,25337.11525,2.75,120.85714285714283,31.75,0.0,0.0,0.0,38.80259399084234
2.279279661016949,3.44,1.2086,-2.3614655172413794,-2.2314,2.46,110.60690324858756,138.2,82.06232040229887,101.28458333333333,-36.91541666666666,-56.13767959770112,0.5937939247633782,28978758058.690765,153578770897.77924,192154400921.27094,5.2997016154638406,0.024588116565906155,0.03748887487734672,0.211864406779661,0.2796610169491525,7.0,-1.4022238776761398,0.7242514185808878,38.649152542372875,272.0929819915254,-1.380319809687767,13251.771193797078,7.77155172413793,91.04264705882355,60.646551724137915,0.977095760474038,468886196544.94916,408295.5679000001,19.50179498983396
2.8343243243243244,3.44,1.937,-1.7238461538461536,-1.503,2.46,104.02837837837838,138.2,40.94230769230769,32.975,-105.225,-97.2576923076923,0.2962540354002004,28978758058.690765,18241411436589.062,23676528424938.152,629.4752659739481,0.15941248454617438,0.20279178546558227,0.2702702702702703,0.08108108108108109,15.0,-0.5106963794860376,2.7989786700085086,11.205405405405406,255.9098108108108,-15.50409037199658,13159.576283783785,0.46153846153846156,79.38235294117649,36.23076923076923,0.8979457248567797,46431713096351.805,527785.7333609998,18.44773617613037
2.610549898167006,3.44,1.3838709677419354,-2.1322513089005235,-2.0561290322580645,2.46,115.03699932111338,138.2,78.65532286212915,81.24623655913979,-56.9537634408602,-59.544677137870835,0.5691412652831342,28978758058.690765,404749095358.4154,469872929665.42975,13.967095985917542,0.044669354463820504,0.0516033120597186,0.31568228105906315,0.07331975560081466,18.0,-1.213552207849263,1.1451061177537483,10.132790224032586,282.9910183299389,-2.659822289505301,14334.502500565737,7.0942408376963355,90.97802197802199,76.67015706806284,0.650390640876698,22150090955116.246,128086.24349635796,23.96533354482229
1.8284090909090909,2.58,2.046,-1.377916666666667,-0.5340000000000003,1.6,117.35227272727273,184.0,61.8125,40.199999999999996,-143.8,-122.1875,0.3359375,12278644599.949677,1982149422356.7422,9041768954029.035,161.43063725167727,0.038476050645701115,0.12838874680306905,0.11363636363636365,0.4318181818181819,21.0,-0.4628938802083334,2.2079859611584056,79.45454545454547,187.76363636363638,-4.701292438271605,17555.49431818182,1.6666666666666667,106.2,19.291666666666668,0.500402423538188,503646768850.69635,127906.36960000005,17.823173031848675
2.438333333333333,2.96,1.81,-1.565,-1.15,1.98,151.0,196.0,61.0,54.5,-141.5,-135.0,0.3112244897959184,5079321332.016004,416562668261.3441,708770527763.9178,82.01148165910753,0.03493034318722392,0.05504587155963303,0.16666666666666666,0.16666666666666666,9.0,-0.48706632653061227,1.9138746581413526,32.666666666666664,298.98,-4.715596330275229,26865.083333333332,5.0,116.19999999999999,36.5,0.0,0.0,0.0,51.98108800868945
2.3106709956709954,3.44,1.2236999999999998,-2.350225225225225,-2.2163000000000004,2.46,111.98350649350648,138.2,83.64135135135135,103.3338,-34.86619999999999,-54.55864864864864,0.605219619040169,28978758058.690765,167237040579.03012,219553363399.74704,5.771021664914847,0.025791932057949135,0.039184015094573005,0.21645021645021645,0.26406926406926406,7.0,-1.4224024154694062,0.7612527046907989,36.49437229437229,275.47942597402596,-1.4071729591194642,13542.46525339105,9.67117117117117,91.28823529411764,69.8108108108108,0.9082791779509328,25393094333343.47,887352.5275000001,20.869965979347505
2.624948875255624,3.4507999999999996,1.3847435897435898,-2.1367259259259255,-2.06605641025641,3.0,115.06888207225632,138.04849999999996,78.59329805996472,80.93995726495726,-57.108542735042704,-59.45520194003524,0.569316566713617,28742365282.22699,422304957921.5304,485332874090.57587,14.692769846003772,0.045000605185813954,0.05138606084121762,0.3190184049079755,0.06748466257668713,18.0,-1.2164734681561222,1.167103675670542,9.31615644171779,345.20664621676895,-2.6755200687463656,14350.469988354918,7.216931216931217,91.0701754385965,77.21164021164022,0.7983177955192995,31082337721938.777,145479.3898393327,24.116059580748825
2.3658928571428572,3.44,1.2848000000000002,-2.3134615384615382,-2.1552,2.46,112.22053571428572,138.2,82.24423076923075,98.16799999999999,-40.032,-55.955769230769235,0.5951102081709896,28978758058.690765,214467770471.14963,311789769120.51917,7.40086134943352,0.029142420237894266,0.044616234094820066,0.22321428571428573,0.2410714285714286,7.0,-1.376764577749424,0.8692822680467207,33.31607142857143,276.06251785714284,-1.6306865416577105,13634.394032738093,8.692307692307692,90.38823529411766,62.15384615384614,0.8030448563658358,14922422591207.016,545474.8224000001,20.43701140935167
2.254166666666667,3.44,1.1920000000000002,-2.3716666666666666,-2.2479999999999998,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.594187168355041,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,0.023493270770752795,0.035643109109065964,0.20833333333333334,0.2916666666666667,7.0,-1.4092139009487057,0.6941777869438869,40.30833333333333,270.98949999999996,-1.317580935726386,13154.65972222222,7.25,91.3529411764706,57.916666666666664,0.6730116670092565,16965241563.40223,209814.0,18.995422409020712
2.6346280991735536,3.44,1.3802547770700637,-2.118478260869565,-2.0597452229299362,2.46,115.93719008264462,138.2,79.63913043478261,81.72675159235668,-56.47324840764331,-58.560869565217374,0.5762599886742592,28978758058.690765,414805268020.5671,464755347001.89514,14.31411474503016,0.04591819382922393,0.05126718257692486,0.3243801652892562,0.05578512396694216,18.0,-1.22079425861536,1.1557644942900855,7.709504132231405,285.20548760330576,-2.689009359503552,14515.579779614323,7.592391304347826,91.31947483588621,80.71195652173914,0.6551570100274259,22374419250797.61,129383.45571828473,24.70267962253982
1.8989805825242718,2.5945,2.0313207547169814,-1.3516698113207546,-0.5631792452830187,2.18,118.64684466019418,183.92499999999998,57.06367924528302,25.75471698113208,-158.1702830188679,-126.86132075471696,0.3102551542491941,12132920488.712069,5081860441790.094,19954377340884.066,418.848903404422,0.06098835188735301,0.19950896310496755,0.12864077669902912,0.3859223300970874,13.0,-0.41936252580529976,2.6220573827459916,70.98076456310679,258.6501213592233,-7.737062871083037,18273.50910194175,0.0,105.16996047430831,15.75,0.6886905739680003,242427602387.57544,464845.26544677827,17.585161445103285
1.8384615384615386,2.6383333333333336,2.19,-1.4854761904761908,-0.4483333333333337,1.98,119.38461538461539,188.33333333333334,60.285714285714285,17.0,-171.33333333333334,-128.04761904761907,0.32010113780025284,10674633956.839712,5666901083931.938,38922178734970.945,530.8754479867578,0.05471521942110178,0.29411764705882354,0.07692307692307693,0.46153846153846156,2.0,-0.4755026187466138,2.724992640484434,86.92307692307693,236.38153846153847,-7.006153572540129,18513.115384615387,0.0,107.57142857142858,12.857142857142856,0.0,0.0,0.0,18.14431294298805
2.845193370165746,3.44,1.828,-1.7649180327868852,-1.6119999999999999,2.46,106.63075506445674,138.2,44.52732240437158,39.473333333333336,-98.72666666666666,-93.67267759562841,0.3221948075569579,28978758058.690765,19294289563007.914,23511675208942.73,665.8080213075775,0.16513781664427285,0.19820887704675366,0.27624309392265195,0.06077348066298342,15.0,-0.5686474259275752,2.82334902300544,8.398895027624308,262.31165745856356,-15.46890145736497,13582.020227133211,7.19672131147541,81.1058823529412,66.54098360655738,0.7524177643476055,168912342017904.38,1125794.8084,22.14686670173419
2.762777777777778,3.44,1.4389285714285716,-2.0316666666666663,-2.0010714285714286,2.51,118.19021164021163,138.2,78.17063492063492,78.9328231292517,-59.26717687074829,-60.029365079365064,0.5656341166471414,28978758058.690765,514321293075.02594,542176041954.7585,17.748217229784984,0.05835970605441567,0.061470055428672885,0.3111111111111111,0.022222222222222223,18.0,-1.149179980321442,1.2491547356361092,3.071111111111111,296.6574312169312,-3.50329610066495,14952.351237087425,12.833333333333332,88.36363636363636,81.1,0.787287656630395,22985821660249.883,755330.2799330358,26.497321127660726
2.2986021505376346,3.44,1.2075,-2.358888888888889,-2.2325,2.55,112.29042498719917,138.2,84.65354497354497,106.09547619047619,-32.1045238095238,-53.54645502645502,0.6125437407637119,28978758058.690765,185822455488.87656,262657013901.50937,6.41236781481559,0.026542889028558028,0.041202981795737045,0.21505376344086022,0.26881720430107525,7.0,-1.444922624045956,0.8070184256227383,37.1505376344086,286.34058371735784,-1.4212776136398688,13725.861965718184,9.57777777777778,92.19117647058823,69.0,1.080527626604172,108695781767605.33,1143306.5474999999,20.800453953839096
2.834316939890711,3.44,1.8628,-1.759365079365079,-1.5772,2.46,106.20491803278688,138.2,45.261904761904766,39.480000000000004,-98.71999999999998,-92.93809523809523,0.32751016470263944,28978758058.690765,18681299725568.707,23506105403939.29,644.6549464864372,0.1598899436317737,0.197609477124183,0.273224043715847,0.07103825136612021,15.0,-0.5762099469149293,2.809327319387398,9.817486338797814,261.26409836065574,-14.859866808863462,13481.62868852459,6.888888888888888,80.96470588235294,62.61904761904762,0.8420953021316528,150943761653815.53,1065638.995725,21.712586259475277
2.814673913043478,3.44,1.8276000000000001,-1.7978124999999998,-1.6123999999999998,2.46,106.38478260869564,138.2,46.73125,40.916000000000004,-97.28399999999999,-91.46874999999999,0.3381421852387844,28978758058.690765,18382556936732.14,23494853532564.684,634.3459198459055,0.1569514194711525,0.19674966877492703,0.2717391304347826,0.07608695652173914,15.0,-0.607916247399602,2.802326150801293,10.515217391304347,261.7065652173913,-14.356150149751977,13500.738641304346,6.1875,81.42352941176472,61.09375,0.8731726364245316,170306953531048.66,1037935.2856000001,21.407387264312014
2.6455717255717257,3.44,1.3758620689655174,-2.111160220994475,-2.0641379310344825,2.46,116.50679140679138,138.2,80.551197053407,82.31044932079415,-55.88955067920584,-57.648802946592994,0.5828596024124963,28978758058.690765,418842953558.3204,458538847684.9055,14.453447339255757,0.046577398078711287,0.050858874819612696,0.33160083160083154,0.044698544698544694,18.0,-1.2305100070379176,1.1599714444528089,6.177338877338876,286.60670686070677,-2.685131243604646,14627.57569184569,8.00828729281768,91.74211099020675,83.76519337016575,0.6605542093996428,22629336042618.03,130857.55053507732,25.289844807726084
1.8903614457831326,2.58,2.136,-1.3311627906976746,-0.44399999999999995,1.6,118.60843373493977,184.0,57.77906976744186,25.7,-158.3,-126.22093023255815,0.31401668351870576,12278644599.949677,6541254868842.249,27717025067117.73,532.7342782499835,0.065315860081815,0.2319693094629156,0.12048192771084339,0.3975903614457832,21.0,-0.41800732475838887,2.726510641924434,73.15662650602411,189.77349397590365,-8.244228618466302,18228.521084337346,0.6976744186046512,105.20000000000002,17.232558139534884,0.6108643020548934,661036384116.5388,167877.11010000002,17.920799412476807
2.292127659574468,3.44,1.243,-2.3456521739130434,-2.197,2.46,110.88085106382978,138.2,82.37391304347825,101.71,-36.489999999999995,-55.826086956521735,0.5960485748442711,28978758058.690765,176760708246.4033,244888377580.3261,6.099664722981203,0.025516232030973036,0.03942807441197872,0.2127659574468085,0.2765957446808511,7.0,-1.398122635341236,0.7853059640335696,38.225531914893615,272.76689361702125,-1.424471388163886,13329.812269503544,7.717391304347826,91.29411764705884,57.978260869565226,0.9376369622724492,11724015536281.12,430603.6275,19.40962017752769
2.2709243697478994,3.44,1.2208,-2.357966101694915,-2.2192,2.46,110.36554621848738,138.2,82.0593220338983,101.85999999999999,-36.34,-56.14067796610169,0.5937722288994088,28978758058.690765,153166151543.04355,192349577729.65512,5.285462932291152,0.024183605313248046,0.03692516039111724,0.21008403361344538,0.2857142857142857,7.0,-1.4000947878726397,0.7230830314040418,39.48571428571428,271.49924369747896,-1.3576839979503643,13206.041316526609,7.508474576271188,91.29411764705884,58.74576271186442,0.8030448563658358,19200189474684.742,212421.64736256,19.203344596997113
1.9080487804878048,2.58,2.19,-1.311904761904762,-0.3900000000000001,1.6,118.17073170731706,184.0,55.476190476190474,17.0,-167.0,-128.52380952380952,0.30150103519668736,12278644599.949677,9361931934047.383,38922178734970.945,762.4564631576479,0.08131548915862642,0.29411764705882354,0.12195121951219512,0.39024390243902435,13.0,-0.39554064379374937,2.8822150501824852,71.80487804878048,189.0731707317073,-10.4509764399587,18328.414634146342,0.0,104.60000000000001,15.428571428571427,0.0,0.0,0.0,17.57266949656064
1.8657869822485205,2.58,2.0648999999999997,-1.3562022471910113,-0.5151000000000003,1.6,117.90710059171596,184.0,58.497752808988764,27.439999999999998,-156.56,-125.50224719101124,0.3179225696140694,12278644599.949677,5260811832105.03,22981588562649.63,428.45216255600326,0.058815634142511355,0.21061846082306443,0.11834319526627218,0.40828402366863903,13.0,-0.43116730334334163,2.631902339216683,75.12426035502958,188.65136094674554,-7.381494254849541,18002.66775147929,0.404494382022472,105.518,16.361797752808993,0.913319904305773,1381390876494.159,418469.58789516,17.27054067580625
2.279915254237288,3.44,1.2116,-2.3601724137931033,-2.2283999999999997,2.46,110.4849929378531,138.2,81.81429597701148,100.70916666666668,-37.49083333333331,-56.385704022988506,0.5919992473010962,28978758058.690765,154244101443.72653,193697967787.86868,5.322660865290897,0.02465330123037577,0.037640103298916226,0.211864406779661,0.2796610169491525,7.0,-1.3972202924663286,0.7261287958693892,38.649152542372875,271.7930826271186,-1.3900937463655465,13225.570636181732,7.663793103448274,90.99117647058824,60.17241379310344,1.045274226258228,659352788822.5404,402639.0123999999,19.455758275764566
2.2714792646430095,3.4399999999999995,1.207302504816956,-2.3582139775668676,-2.232697495183044,2.46,110.49369388627619,138.2,82.28537532355479,100.51782273603084,-37.68217726396915,-55.9146246764452,0.5954079256407727,28978758058.69076,160947572660.61057,206071597510.664,5.553984485278596,0.024620766581921395,0.03671288436794878,0.22188969645147497,0.2736212056434374,0.0,-1.4040992926001643,0.7446046622404352,37.81445061992304,271.81448696023944,-1.3766609226744995,13234.91480155337,7.506471095772218,92.0629782224838,60.08973252804142,0.8053864336271024,17308089137455.434,216288.38428187452,19.57673290698788
1.750212765957447,2.58,1.82,-1.4444444444444444,-0.76,1.6,116.26595744680851,184.0,66.09259259259258,59.9,-124.1,-117.90740740740742,0.35919887278582924,12278644599.949677,238974777834.40112,743302641767.1765,19.46263497482292,0.023317359227182092,0.060728554641598126,0.10638297872340426,0.46808510638297873,20.0,-0.5188428162461978,1.289201637451194,86.12765957446808,186.02553191489363,-2.7492893740642295,16934.438829787236,2.2222222222222223,109.44,21.11111111111111,0.6730116670092565,343139530687.1499,44044.318104000005,16.9056559187132
2.8637362637362638,3.44,1.9328,-1.6916129032258063,-1.5071999999999999,2.46,104.8653846153846,138.2,40.346774193548384,33.830000000000005,-104.36999999999998,-97.8532258064516,0.2919448205032445,28978758058.690765,19095353841408.188,23648393609244.05,658.9431404456433,0.1664696703854889,0.20286683572245068,0.2747252747252747,0.06593406593406594,15.0,-0.4938576253932303,2.8188479413678014,9.112087912087912,257.96884615384613,-16.289594246156817,13326.463873626371,0.5806451612903226,79.5058823529412,38.903225806451616,0.8030448563658357,52079103972691.0,593192.4167865601,18.92537838708905
2.8571038251366123,3.44,1.9462,-1.6931746031746029,-1.4938,2.46,104.71857923497267,138.2,40.94444444444444,34.04,-104.16,-97.25555555555555,0.2962694967036501,28978758058.690765,18780195296604.195,23630713823444.004,648.0676383221327,0.16357502478071362,0.2022526793718473,0.273224043715847,0.07103825136612021,15.0,-0.5016359875139421,2.81162033521796,9.817486338797814,257.60770491803277,-15.908579910062068,13283.852732240437,1.0158730158730158,79.46470588235294,39.317460317460316,0.8420953021316528,50178851821399.05,592573.51185684,19.057362767748653
2.326521739130435,3.44,1.27,-2.328181818181818,-2.17,2.49,111.22463768115941,138.2,81.7969696969697,98.95333333333333,-39.246666666666655,-56.40303030303029,0.5918738762443538,28978758058.690765,217630060301.40588,329560362152.5685,7.509985757865781,0.028331804257592682,0.044552191588926114,0.21739130434782608,0.2608695652173913,0.0,-1.3779899973289,0.8756391133974883,36.052173913043475,276.9493478260869,-1.5979996140805226,13464.7718115942,7.272727272727273,91.3529411764706,54.909090909090914,1.0549201679861442,13644702540294.99,620715.76,19.48265972550451
