group_id,pair_id,化学式_a,化学式_b,family,source_row_a,source_row_b,电导率_a_S_cm-1,电导率_b_S_cm-1,真实电导率变化值_S_cm-1,真实趋势标签,预测趋势标签,预测正确,probability_decrease,probability_unchanged,probability_increase
group2,exp_pair_0021,Li6.75As0.25Si0.75S5I,Li6.8As0.2Si0.8S5I,argyrodites,22,23,0.004784,0.005813,0.0010289999999999995,increase,increase,True,0.32585315207852533,0.3020967869449754,0.3720500609764993
group3,exp_pair_0022,Li6.6Sb0.4Si0.6S5I,Li6.65Sb0.35Si0.65S5I,argyrodites,24,25,0.008844,0.010755,0.0019110000000000012,increase,decrease,False,0.37331867323266893,0.2761752524505628,0.3505060743167683
group3,exp_pair_0023,Li6.65Sb0.35Si0.65S5I,Li6.7Sb0.3Si0.7S5I,argyrodites,25,26,0.010755,0.014409000000000002,0.003654000000000001,increase,decrease,False,0.36717045510396246,0.2852848501476486,0.3475446947483889
group3,exp_pair_0024,Li6.7Sb0.3Si0.7S5I,Li6.75Sb0.25Si0.75S5I,argyrodites,26,27,0.014409000000000002,0.006307,-0.008102000000000002,decrease,increase,False,0.34000332246234494,0.2832543315305202,0.37674234600713485
group3,exp_pair_0025,Li6.75Sb0.25Si0.75S5I,Li6.8Sb0.2Si0.8S5I,argyrodites,27,28,0.006307,0.0009270000000000001,-0.00538,decrease,increase,False,0.33261970593057694,0.29314290414875727,0.37423738992066574
group3,exp_pair_0026,Li6.8Sb0.2Si0.8S5I,Li6.9Sb0.3Si0.7S5.2I0.8,argyrodites,28,29,0.0009270000000000001,0.010074999999999999,0.009147999999999998,increase,increase,True,0.20263104655985392,0.2047868467341068,0.5925821067060393
group3,exp_pair_0027,Li6.9Sb0.3Si0.7S5.2I0.8,Li6.8Sb0.3Si0.7S5.1I0.9,argyrodites,29,30,0.010074999999999999,0.008795,-0.0012799999999999982,decrease,decrease,True,0.4597036785549073,0.3169150145424902,0.2233813069026024
group3,exp_pair_0028,Li6.8Sb0.3Si0.7S5.1I0.9,Li6.7Sb0.3Si0.7S5I,argyrodites,30,31,0.008795,0.014409000000000002,0.005614000000000001,increase,decrease,False,0.47625161951314643,0.2868852394648831,0.23686314102197048
group3,exp_pair_0029,Li6.7Sb0.3Si0.7S5I,Li6.6Sb0.3Si0.7S4.9I1.1,argyrodites,31,32,0.014409000000000002,0.001267,-0.013142000000000001,decrease,decrease,True,0.4805877559875716,0.2798180127815944,0.23959423123083398
group3,exp_pair_0030,Li6.6Sb0.3Si0.7S4.9I1.1,Li6.5Sb0.3Si0.7S4.8I1.2,argyrodites,32,33,0.001267,0.00535,0.004083,increase,decrease,False,0.48541801037885446,0.2730387596333663,0.24154322998777913
group3,exp_pair_0031,Li6.5Sb0.3Si0.7S4.8I1.2,Li3.875Sn0.875As0.125S4,argyrodites,33,34,0.00535,0.00054,-0.00481,decrease,decrease,True,0.4528222544757197,0.24743469465985599,0.2997430508644242
group4,exp_pair_0032,Li5.4PS4.3O0.1ClBr0.6,Li5.4PS4.2O0.2ClBr0.6,argyrodites,35,36,0.01149,0.01245,0.000959999999999999,increase,decrease,False,0.464032147206197,0.21649659997034937,0.3194712528234537
group4,exp_pair_0033,Li5.4PS4.2O0.2ClBr0.6,Li5.4PS4O0.4ClBr0.6,argyrodites,36,37,0.01245,0.0127,0.0002500000000000002,increase,decrease,False,0.45423340200856493,0.20037169041158126,0.34539490757985375
group4,exp_pair_0034,Li5.4PS4O0.4ClBr0.6,Li5.4PS3.6O0.8ClBr0.6,argyrodites,37,38,0.0127,0.00943,-0.0032700000000000003,decrease,decrease,True,0.49182910893389126,0.19671743148807164,0.311453459578037
group4,exp_pair_0035,Li5.4PS3.6O0.8ClBr0.6,Li5.4PS3.2O1.2ClBr0.6,argyrodites,38,39,0.00943,0.00522,-0.004209999999999999,decrease,decrease,True,0.45166386273805187,0.25760195030960387,0.29073418695234443
group4,exp_pair_0036,Li5.4PS3.2O1.2ClBr0.6,Li5.4PS2.5O1.9ClBr0.6,argyrodites,39,40,0.00522,0.00123,-0.00399,decrease,decrease,True,0.45286070804074013,0.2612681806256778,0.285871111333582
group4,exp_pair_0037,Li5.4PS2.5O1.9ClBr0.6,Li5.4PS4O0.4Cl0.95F0.05Br0.6,argyrodites,40,41,0.00123,0.01322,0.01199,increase,decrease,False,0.34203497859203097,0.3358316635987798,0.3221333578091892
group4,exp_pair_0038,Li5.4PS4O0.4Cl0.95F0.05Br0.6,Li5.4PS4O0.4Cl0.9F0.1Br0.6,argyrodites,41,42,0.01322,0.013090000000000001,-0.0001299999999999999,decrease,decrease,True,0.45705561173774967,0.2633201300060901,0.2796242582561602
group4,exp_pair_0039,Li5.4PS4O0.4Cl0.9F0.1Br0.6,Li5.4PS4O0.4Cl0.85F0.15Br0.6,mixed,42,43,0.013090000000000001,0.01001,-0.003080000000000001,decrease,decrease,True,0.44285238070324184,0.42194977749358586,0.1351978418031723
group4,exp_pair_0040,Li5.4PS4O0.4Cl0.85F0.15Br0.6,Li5.4PS4O0.4Cl0.8F0.2Br0.6,thio_lisicon,43,44,0.01001,0.00509,-0.00492,decrease,unchanged,False,0.3622492218066633,0.47746895262329325,0.16028182557004353
group5,exp_pair_0041,Li5.4P0.9Sn0.1S4.4ClBr0.6,Li5.4P0.8Sn0.2S4.4ClBr0.6,argyrodites,45,46,0.013460000000000001,0.00909,-0.004370000000000001,decrease,increase,False,0.2515177619615692,0.18361388100091838,0.5648683570375125
group5,exp_pair_0042,Li5.4P0.8Sn0.2S4.4ClBr0.6,Li5.4P0.6Sn0.4S4.4ClBr0.6,argyrodites,46,47,0.00909,0.00332,-0.005770000000000001,decrease,increase,False,0.2650189117099155,0.18435565911578478,0.5506254291742998
group5,exp_pair_0043,Li5.4P0.6Sn0.4S4.4ClBr0.6,Li5.4P0.9Sn0.1S4.2O0.2ClBr0.6,argyrodites,47,48,0.00332,0.01077,0.00745,increase,decrease,False,0.499413309505974,0.20209009664400768,0.29849659385001825
group5,exp_pair_0044,Li5.4P0.9Sn0.1S4.2O0.2ClBr0.6,Li5.4P0.8Sn0.2S4O0.4ClBr0.6,argyrodites,48,49,0.01077,0.00591,-0.00486,decrease,increase,False,0.26315534410299246,0.1631143688826854,0.5737302870143223
group5,exp_pair_0045,Li5.4P0.8Sn0.2S4O0.4ClBr0.6,Li5.4P0.9Si0.1S4.2O0.2ClBr0.6,argyrodites,49,50,0.00591,0.01033,0.00442,increase,decrease,False,0.5573907230929145,0.17923244610005212,0.26337683080703334
group5,exp_pair_0046,Li5.4P0.9Si0.1S4.2O0.2ClBr0.6,Li5.4P0.8Si0.2S4O0.4ClBr0.6,argyrodites,50,51,0.01033,0.00531,-0.005020000000000001,decrease,increase,False,0.2319155336999904,0.15071949846336025,0.6173649678366494
group6,exp_pair_0047,Li10SnP2S12,Li9.9SnP2S11.8Cl0.1O0.1,mixed,52,53,0.00619,0.004860000000000001,-0.0013299999999999996,decrease,unchanged,False,0.40851766967461134,0.43928759455374156,0.15219473577164705
group6,exp_pair_0048,Li9.9SnP2S11.8Cl0.1O0.1,Li10SnP1.8Sb0.2S11.8O0.2,lgps,53,54,0.004860000000000001,0.004,-0.0008600000000000005,decrease,increase,False,0.2650815308469451,0.13830037479022522,0.5966180943628296
group6,exp_pair_0049,Li10SnP1.8Sb0.2S11.8O0.2,Li10SnP1.8Sb0.3S11.8O0.4,lgps,54,55,0.004,0.0016,-0.0024000000000000002,decrease,increase,False,0.4049701960785495,0.1851548369608858,0.40987496696056464
group6,exp_pair_0050,Li10SnP1.8Sb0.3S11.8O0.4,Li10SiP2S12,lgps,55,56,0.0016,0.00151,-9.000000000000002e-05,unchanged,decrease,False,0.5337420407448721,0.18126467315686334,0.2849932860982646
group6,exp_pair_0051,Li10SiP2S12,Li10Si0.3Sn0.7P2S12,lgps,56,57,0.00151,0.00642,0.00491,increase,decrease,False,0.4239586155621348,0.17051179229824925,0.40552959213961587
group6,exp_pair_0052,Li10Si0.3Sn0.7P2S12,Li10SnP2S11.8O0.2,lgps,57,58,0.00642,0.00452,-0.0019000000000000006,decrease,decrease,True,0.5259833089619271,0.17530065674786074,0.29871603429021215
group6,exp_pair_0053,Li10SnP2S11.8O0.2,Li10SiP2S11.8O0.2,lgps,58,59,0.00452,0.00124,-0.00328,decrease,decrease,True,0.4439052492701548,0.2306185028666176,0.3254762478632276
group6,exp_pair_0054,Li10SiP2S11.8O0.2,Li10Si0.3Sn0.7P2S11.8O0.2,lgps,59,60,0.00124,0.00495,0.0037100000000000006,increase,decrease,False,0.42393352669357137,0.17433192152166824,0.4017345517847604
group6,exp_pair_0055,Li10Si0.3Sn0.7P2S11.8O0.2,Li6.7Si0.7Sb0.3S4.8Se0.2I,lgps,60,61,0.00495,0.016357,0.011407,increase,increase,True,0.27591819097806186,0.3186886466305122,0.40539316239142587
group6,exp_pair_0056,Li6.7Si0.7Sb0.3S4.8Se0.2I,Li6.7Si0.7Sb0.3S4.9O0.1I,mixed,61,62,0.016357,0.014154,-0.002203,decrease,decrease,True,0.46687770253449423,0.40183313259169573,0.1312891648738101
group6,exp_pair_0057,Li6.7Si0.7Sb0.3S4.9O0.1I,Li6.7Si0.7Sb0.3S4.8O0.2I,argyrodites,62,63,0.014154,0.012508,-0.001646,decrease,decrease,True,0.38489505342344915,0.29868505083202407,0.3164198957445268
group6,exp_pair_0058,Li6.7Si0.7Sb0.3S4.8O0.2I,Li6.7Si0.7Sb0.3S4.7O0.3I,argyrodites,63,64,0.012508,0.011847,-0.0006610000000000001,decrease,decrease,True,0.3849955617513447,0.31084632417342517,0.30415811407523013
group6,exp_pair_0059,Li6.7Si0.7Sb0.3S4.7O0.3I,Li6.7Si0.7Sb0.3S4.6O0.4I,argyrodites,64,65,0.011847,0.010453,-0.0013939999999999994,decrease,decrease,True,0.3892496148436787,0.3110171442758059,0.2997332408805154
group6,exp_pair_0060,Li6.7Si0.7Sb0.3S4.6O0.4I,Li6.7Si0.7Sb0.3S4.5O0.5I,argyrodites,65,66,0.010453,0.009145,-0.0013080000000000001,decrease,decrease,True,0.36937206340431317,0.3514224936358253,0.2792054429598616
group6,exp_pair_0061,Li6.7Si0.7Sb0.3S4.5O0.5I,Li6.7Si0.7Sb0.25As0.05S4.8O0.2I,argyrodites,66,67,0.009145,0.012117000000000001,0.0029720000000000007,increase,increase,True,0.37186884448428636,0.24115648708435172,0.3869746684313618
group6,exp_pair_0062,Li6.7Si0.7Sb0.25As0.05S4.8O0.2I,Li6.7Si0.7Sb0.2As0.1S4.8O0.2I,argyrodites,67,68,0.012117000000000001,0.013872,0.0017549999999999996,increase,increase,True,0.29800567690168145,0.22425791507530307,0.4777364080230153
group6,exp_pair_0063,Li6.7Si0.7Sb0.2As0.1S4.8O0.2I,Li6.7Si0.7Sb0.15As0.15S4.8O0.2I,argyrodites,68,69,0.013872,0.012704000000000002,-0.001167999999999999,decrease,increase,False,0.33144749184809214,0.27277728792677436,0.39577522022513345
group6,exp_pair_0064,Li6.7Si0.7Sb0.15As0.15S4.8O0.2I,Li6.7Si0.7Sb0.3S4.6Se0.2O0.2I,argyrodites,69,70,0.012704000000000002,0.01329,0.000585999999999998,increase,increase,True,0.3286716632914789,0.3271937316945,0.344134605014021
group6,exp_pair_0065,Li6.7Si0.7Sb0.3S4.6Se0.2O0.2I,Li6.7Si0.7Sb0.3S4.4Se0.3O0.3I,argyrodites,70,71,0.01329,0.012074,-0.001216,decrease,decrease,True,0.41166375963407786,0.2930346996097027,0.29530154075621945
group7,exp_pair_0066,Li2.8Zr0.75Al0.25O1.4Cl3.75,Li2ZrP0.6667O2.6667Cl4,mixed,72,73,0.001642,0.002056,0.0004140000000000001,increase,unchanged,False,0.3000965507559003,0.4715730077147266,0.22833044152937304
group7,exp_pair_0067,Li2ZrP0.6667O2.6667Cl4,LiZrS0.5O2Cl4,halides,73,74,0.002056,0.0013740000000000002,-0.0006819999999999999,decrease,decrease,True,0.731254214951823,0.13787854100429667,0.13086724404388037
group7,exp_pair_0068,LiZrS0.5O2Cl4,Li1.2FeO1.2H1.2Cl3,halides,74,75,0.0013740000000000002,0.001062,-0.0003120000000000002,decrease,increase,False,0.22285624652757705,0.3587811217158454,0.4183626317565775
group7,exp_pair_0069,Li1.2FeO1.2H1.2Cl3,Li2ZrCl6,halides,75,76,0.001062,0.00041099999999999996,-0.0006510000000000001,decrease,decrease,True,0.45516408344861614,0.21507027378947607,0.32976564276190773
group7,exp_pair_0070,Li2ZrCl6,Li3Zr0.75OCl4,halides,76,77,0.00041099999999999996,0.0010049999999999998,0.0005939999999999999,increase,increase,True,0.2638193805602867,0.2751238211636023,0.46105679827611096
group7,exp_pair_0071,Li3Zr0.75OCl4,Li1.75ZrCl4.75O0.5,halides,77,78,0.0010049999999999998,0.001008,3.0000000000001813e-06,unchanged,decrease,False,0.7477519566413882,0.072353023736076,0.17989501962253573
group8,exp_pair_0072,Li5.43P0.97Zr0.03S4.34O0.06ClBr0.6,Li5.45P0.95Zr0.05S4.3O0.1ClBr0.6,mixed,79,80,0.011859999999999999,0.01091,-0.0009499999999999995,decrease,unchanged,False,0.327879520069553,0.36629814920022724,0.3058223307302197
group8,exp_pair_0073,Li5.45P0.95Zr0.05S4.3O0.1ClBr0.6,Li5.47P0.93Zr0.07S4.26O0.14ClBr0.6,argyrodites,80,81,0.01091,0.00873,-0.0021799999999999996,decrease,increase,False,0.3282623613000163,0.18324394004102806,0.4884936986589556
group8,exp_pair_0074,Li5.47P0.93Zr0.07S4.26O0.14ClBr0.6,Li5.5P0.9Zr0.1S4.2O0.2ClBr0.6,argyrodites,81,82,0.00873,0.00859,-0.0001399999999999995,decrease,increase,False,0.2997550996053406,0.17520667543274437,0.525038224961915
group8,exp_pair_0075,Li5.5P0.9Zr0.1S4.2O0.2ClBr0.6,Li5.6P0.85Zr0.2S4O0.4ClBr0.6,argyrodites,82,83,0.00859,0.0027300000000000002,-0.005860000000000001,decrease,increase,False,0.22235958415447232,0.15362255355129542,0.6240178622942323
group8,exp_pair_0076,Li5.6P0.85Zr0.2S4O0.4ClBr0.6,Li5.7P0.7Zr0.3S3.8O0.6ClBr0.6,argyrodites,83,84,0.0027300000000000002,0.00066,-0.0020700000000000002,decrease,increase,False,0.1869964994381385,0.18354658161073417,0.6294569189511273
group8,exp_pair_0077,Li5.7P0.7Zr0.3S3.8O0.6ClBr0.6,Li3.45Sn0.09Si0.36P0.55S3.65O0.35,argyrodites,84,85,0.00066,0.0054,0.00474,increase,decrease,False,0.3786834535603861,0.2635192967240992,0.3577972497155147
group8,exp_pair_0078,Li3.45Sn0.09Si0.36P0.55S3.65O0.35,Li9.54Si1.566Sn0.174P1.44S11.1Br0.3O0.6,mixed,85,86,0.0054,0.0099,0.0045000000000000005,increase,unchanged,False,0.27957196790549993,0.5977275401273148,0.12270049196718523
group8,exp_pair_0079,Li9.54Si1.566Sn0.174P1.44S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34Sb0.1S11.1Br0.3O0.6,mixed,86,87,0.0099,0.00922,-0.00068,decrease,unchanged,False,0.22708047823558633,0.4628989357570024,0.3100205860074113
group8,exp_pair_0080,Li9.54Si1.566Sn0.174P1.34Sb0.1S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34Sb0.2S11.1Br0.3O0.6,lgps,87,88,0.00922,0.00999,0.0007699999999999999,increase,decrease,False,0.43506740500003005,0.18764297680396122,0.37728961819600865
group8,exp_pair_0081,Li9.54Si1.566Sn0.174P1.34Sb0.2S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34Sb0.3S11.1Br0.3O0.6,lgps,88,89,0.00999,0.008130000000000002,-0.0018599999999999988,decrease,decrease,True,0.4141097527598257,0.19545290711272267,0.39043734012745146
group8,exp_pair_0082,Li9.54Si1.566Sn0.174P1.34Sb0.3S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34As0.1S11.1Br0.3O0.6,lgps,89,90,0.008130000000000002,0.01236,0.004229999999999998,increase,increase,True,0.32963930354013804,0.21665633670013415,0.4537043597597278
group8,exp_pair_0083,Li9.54Si1.566Sn0.174P1.34As0.1S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34As0.2S11.1Br0.3O0.6,lgps,90,91,0.01236,0.01357,0.001210000000000001,increase,increase,True,0.375688925509998,0.17346304051960904,0.45084803397039297
group8,exp_pair_0084,Li9.54Si1.566Sn0.174P1.34As0.2S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34As0.3S11.1Br0.3O0.6,lgps,91,92,0.01357,0.01055,-0.00302,decrease,increase,False,0.3107610538137443,0.21262830044344863,0.476610645742807
group8,exp_pair_0085,Li9.54Si1.566Sn0.174P1.34As0.3S11.1Br0.3O0.6,Li9.54Si1.74P1.44S11.7Br0.3,lgps,92,93,0.01055,0.0058,-0.004750000000000001,decrease,decrease,True,0.5619559266063581,0.19573692273798093,0.24230715065566105
group8,exp_pair_0086,Li9.54Si1.74P1.44S11.7Br0.3,Li9.54Si1.74P1.44S11.4Br0.3O0.3,lgps,93,94,0.0058,0.0088,0.003000000000000001,increase,decrease,False,0.44408680297277725,0.18752529819553174,0.36838789883169104
group8,exp_pair_0087,Li9.54Si1.74P1.44S11.4Br0.3O0.3,Li9.54Si1.74P1.44S11.1Br0.3O0.6,lgps,94,95,0.0088,0.0109,0.0020999999999999994,increase,decrease,False,0.4464374578227733,0.19694700455727623,0.3566155376199506
group8,exp_pair_0088,Li9.54Si1.74P1.44S11.1Br0.3O0.6,Li9.54Si1.74P1.44S10.8Br0.3O0.9,lgps,95,96,0.0109,0.0067,-0.0042,decrease,decrease,True,0.42103908405034307,0.24644433005433805,0.3325165858953188
group8,exp_pair_0089,Li9.54Si1.74P1.44S10.8Br0.3O0.9,Li9.54(Si0.9Ge0.1)1.74P1.44S11.1Br0.3O0.6,lgps,96,97,0.0067,0.0123,0.0056,increase,decrease,False,0.4268753271352146,0.22914906167231086,0.34397561119247455
group8,exp_pair_0090,Li9.54(Si0.9Ge0.1)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.8Ge0.2)1.74P1.44S11.1Br0.3O0.6,lgps,97,98,0.0123,0.011300000000000001,-0.0009999999999999992,decrease,increase,False,0.3947456049275003,0.2073121213686813,0.39794227370381846
group8,exp_pair_0091,Li9.54(Si0.8Ge0.2)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.7Ge0.3)1.74P1.44S11.1Br0.3O0.6,lgps,98,99,0.011300000000000001,0.0135,0.002199999999999999,increase,decrease,False,0.41209545429519573,0.20589097882562996,0.3820135668791743
group8,exp_pair_0092,Li9.54(Si0.7Ge0.3)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.6Ge0.4)1.74P1.44S11.1Br0.3O0.6,lgps,99,100,0.0135,0.0136,9.99999999999994e-05,unchanged,decrease,False,0.4308932916919909,0.2213497616544611,0.347756946653548
group8,exp_pair_0093,Li9.54(Si0.6Ge0.4)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.5Ge0.5)1.74P1.44S11.1Br0.3O0.6,lgps,100,101,0.0136,0.013800000000000002,0.00020000000000000226,increase,decrease,False,0.4186605300948257,0.24213679370541327,0.3392026761997612
group8,exp_pair_0094,Li9.54(Si0.5Ge0.5)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.4Ge0.6)1.74P1.44S11.1Br0.3O0.6,lgps,101,102,0.013800000000000002,0.0127,-0.001100000000000002,decrease,decrease,True,0.41773540247170965,0.25783060809953534,0.32443398942875507
group8,exp_pair_0095,Li9.54(Si0.4Ge0.6)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.3Ge0.7)1.74P1.44S11.1Br0.3O0.6,lgps,102,103,0.0127,0.0111,-0.001599999999999999,decrease,decrease,True,0.42419599877126185,0.24850183011574967,0.3273021711129886
group8,exp_pair_0096,Li9.54(Si0.3Ge0.7)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.2Ge0.8)1.74P1.44S11.1Br0.3O0.6,lgps,103,104,0.0111,0.0079,-0.0031999999999999997,decrease,decrease,True,0.4200527253159612,0.23129014458787361,0.34865713009616517
group8,exp_pair_0097,Li9.54(Si0.2Ge0.8)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.1Ge0.9)1.74P1.44S11.1Br0.3O0.6,lgps,104,105,0.0079,0.0054,-0.0025000000000000005,decrease,decrease,True,0.426589254919077,0.22058481808789815,0.3528259269930247
group8,exp_pair_0098,Li9.54(Si0.1Ge0.9)1.74P1.44S11.1Br0.3O0.6,Li9.54Ge1.74P1.44S11.1Br0.3O0.6,lgps,105,106,0.0054,0.0040999999999999995,-0.0013000000000000008,decrease,decrease,True,0.4645089026586091,0.1987093367449071,0.3367817605964838
group8,exp_pair_0099,Li9.54Ge1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.9Sn0.1)1.74P1.44S11.1Br0.3O0.6,lgps,106,107,0.0040999999999999995,0.0115,0.0074,increase,increase,True,0.2873318077739591,0.16890863631985814,0.5437595559061827
group8,exp_pair_0100,Li9.54(Si0.9Sn0.1)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.8Sn0.2)1.74P1.44S11.1Br0.3O0.6,lgps,107,108,0.0115,0.0088,-0.0026999999999999993,decrease,decrease,True,0.426819772227218,0.1951888874786116,0.3779913402941704
group8,exp_pair_0101,Li9.54(Si0.8Sn0.2)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.7Sn0.3)1.74P1.44S11.1Br0.3O0.6,lgps,108,109,0.0088,0.0077,-0.0011000000000000003,decrease,decrease,True,0.4401340461463823,0.2012131972153235,0.35865275663829416
group8,exp_pair_0102,Li9.54(Si0.7Sn0.3)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.6Sn0.4)1.74P1.44S11.1Br0.3O0.6,lgps,109,110,0.0077,0.0067,-0.001,decrease,decrease,True,0.47969781156099606,0.20501677908651794,0.31528540935248606
group8,exp_pair_0103,Li9.54(Si0.6Sn0.4)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.5Sn0.5)1.74P1.44S11.1Br0.3O0.6,lgps,110,111,0.0067,0.004900000000000001,-0.0017999999999999995,decrease,decrease,True,0.4796270390011513,0.21646529470678488,0.30390766629206384
group8,exp_pair_0104,Li9.54(Si0.5Sn0.5)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.4Sn0.6)1.74P1.44S11.1Br0.3O0.6,lgps,111,112,0.004900000000000001,0.0045000000000000005,-0.0004000000000000002,decrease,decrease,True,0.48423956484081315,0.2278578057756717,0.28790262938351524
