ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,delta_anion,tau_cationic,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
liverpool_599_0495,Li0.36La0.55Ti0.95Ru0.05O3,,Li0.36 La0.55 Ti0.95 Ru0.05 O3,5.2e-05,,,,,,,,,,,perovskites,10.1007/bf02375549,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=599; measured_temperature_C=25; chemical_family=Oxides,,,,,,5.2e-05,exact,5.2e-05,1.0,-4.2839966563652006,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""Ru"", ""value"": 4.0}]",2.6172708757637477,3.44,1.325026178010471,1.4051612903225803,-2.114973821989529,-2.03483870967742,2.46,115.05227427019686,138.2,78.69458987783594,81.29462365591397,-56.90537634408602,-59.50541012216405,0.5882389555420693,0.5694253970899851,174655842438.12247,28978758058.690765,403468016856.078,468294310349.64624,13.9228884840038,374489258797.3872,0.0446274808133733,0.0515517129162643,0.0,0.3156822810590631,0.6109979633401221,0.0733197556008146,0.0,1.5706806282722514,perovskites,-1.204319808421311,1.1437293446516028,10.132790224032577,283.0285947046843,-2.655576548518786,14336.373681828463,7.486910994764399,90.9010989010989,77.11518324607331,0.7784649914224222,22870995833081.11,153337.41519250782,24.148426344078835
xga,Li3.335Sn0.33P0.67S4,,Li3.335 Sn0.33 P0.67 S4,0.00373,,,,,,,,,,,lgps,10.1039/c4fd00143e,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,0.00373,exact,0.00373,1.0,-2.4282911681913126,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8839112177564483,2.58,1.2416147635524797,2.1141,-1.3383852364475204,-0.4659,1.6,119.40881823635272,184.0,59.80911188004615,34.16,-149.84,-124.19088811995384,0.1856521739130434,0.3250495210872073,3202804040393.3315,12278644599.949677,6146772110329.556,26231533811068.13,500.6067290484772,6134493465729.606,0.0612679736376996,0.2161892583120205,0.0,0.1199760047990401,0.4799040191961607,0.400119976004799,0.0,0.922722029988466,lgps,-0.4350414801374552,2.699496683004887,73.622075584883,191.05410917816437,-7.608924059375832,18282.40596880624,1.5224913494809689,106.64600000000002,20.100346020761243,0.6341786357122057,3841994407044.568,7796.279709239998,18.25599170491025
liverpool_313_0250,LiTi2(PO4)3,,Li1 Ti2 P3 O12,7.2e-05,,,,,,,,,,,nasicon,10.1007/s11164-013-1348-0,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=313; measured_temperature_C=25; chemical_family=Oxides,,,,,,7.2e-05,exact,7.2e-05,1.0,-4.142667503568732,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.883888888888889,3.44,1.7716666666666667,1.93,-1.6683333333333332,-1.5099999999999998,2.46,105.43888888888888,138.2,39.91666666666666,34.4,-103.79999999999998,-98.28333333333332,0.2489146164978292,0.2888326097443319,6590015846261.277,28978758058.690765,19712090022666.45,23629637065447.984,680.2254942307567,19683111264607.76,0.1715665268249938,0.2029168692270296,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,0.0,2.0,nasicon,-0.481869070590127,2.8326529048625826,7.677777777777769,259.37966666666665,-16.862130144783137,13440.812777777775,0.6666666666666666,79.58823529411765,40.83333333333333,0.6730116670092565,55248708209701.625,632736.4055999999,19.259772348743912
caltech_icsd_420126,Li2SiN2,,Li2 Si1 N2,6.99e-06,,,,,,,,,,,nitride,10.1016/0167-2738(87)90119-6,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,420126.0,,,6.99e-06,exact,6.99e-06,1.0,-5.1555228242543185,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""N"", ""value"": -3.0}]",1.988,3.04,1.2866666666666666,1.9,-1.7533333333333334,-1.14,2.06,92.0,146.0,56.0,33.0,-113.0,-90.0,0.2260273972602739,0.3835616438356164,915865988843.4708,36866897357.61785,1501865383167.3728,4256886531984.5776,40.737504124605714,1464998485809.755,0.0502805836139169,0.1212121212121212,0.0,0.2,0.4,0.4,0.0,0.6666666666666666,nitride,-0.6725114155251142,1.6099944174448093,58.400000000000006,189.52,-4.525252525252521,10566.7,0.0,85.99999999999999,18.0,0.0,0.0,0.0,12.156248810328774
8nc,Li3.425Si0.425P0.575S4,,Li3.425 Si0.425 P0.575 S4,0.00565,,,,,,,,,,,lgps,10.1039/c4fd00143e,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,0.00565,exact,0.00565,1.0,-2.2479515521805613,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8686350148367952,2.58,1.225593220338983,2.06675,-1.354406779661017,-0.5132500000000002,1.6,117.62462908011868,184.0,57.62429378531074,23.8,-160.2,-126.37570621468926,0.1293478260869565,0.3131755097027757,2927532266718.139,12278644599.949677,5562789778237.407,24189429548701.74,453.0459150401833,5550511133637.458,0.0613273535174498,0.220632798573975,0.0,0.1186943620178041,0.4747774480712166,0.4065281899109791,0.0,0.903954802259887,lgps,-0.42416703356523405,2.656142218873951,74.80118694362015,188.1994065281899,-7.750287611045626,18000.96810089021,0.0,105.025,15.101694915254235,0.6818546087307834,239100971467.95923,458466.58324374986,17.057662449641793
caltech_icsd_25446,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.00127,,,,,,,,,,,garnet,10.2109/jcersj2.19094,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,25446.0,,,0.00127,exact,0.00127,1.0,-2.896196279044043,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2848936170212766,3.44,1.0795652173913042,1.209,-2.360434782608696,-2.231,2.46,110.87446808510636,138.2,82.36086956521739,101.68,-36.52,-55.83913043478261,0.7357452966714906,0.5959541936701692,90854414090.25604,28978758058.690765,155420316036.23718,195805475496.9441,5.363249719724495,126441557977.54642,0.0247915391529192,0.037761280792455,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.0,1.0434782608695652,garnet,-1.4067110075805866,0.7294280187369824,38.225531914893615,272.75119148936164,-1.3843379884388751,13309.455673758865,8.043478260869566,91.02941176470588,61.95652173913044,0.8979457248567797,323201429960.7137,461712.36,19.691566200277112
caltech_icsd_32326,Li3.53V0.3Ge0.525P0.175O4,,Li3.53 V0.3 Ge0.525 P0.175 O4,5.1e-05,,,,,,,,,,,lisicon,10.1021/acsaem.9b01152,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,32326.0,,,5.1e-05,exact,5.1e-05,1.0,-4.292429823902063,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""V"", ""value"": 5.0}, {""element"": ""P"", ""value"": 5.0}]",2.244654161781946,3.44,1.18916114790287,1.9275,-2.25083885209713,-1.5125000000000002,2.46,97.35345838218052,138.2,61.28587196467992,39.35,-98.85,-76.91412803532006,0.2847322720694645,0.4434578289774235,1059691917245.8192,28978758058.690765,1969813912113.0403,8484284546953.613,67.97440760309915,1940835154054.3496,0.0411101267981355,0.1339325780992578,0.0,0.1172332942555686,0.4689331770222744,0.4138335287221571,0.0,0.8830022075055189,lisicon,-0.9981521107290293,1.8323454314000127,57.19179366940211,239.48950762016406,-3.161949556100036,11036.361811254395,1.357615894039735,74.31,20.05960264900662,1.0044989032880594,31708274008377.21,404871.18459374993,13.12291068825388
deu,Li4.4Al0.4Ge0.6S4,,Li4.4 Al0.4 Ge0.6 S4,4.3e-05,,,,,,,,,,,sulfides,10.1021/acs.chemmater.8b03175,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,4.3e-05,exact,4.3e-05,1.0,-4.366531544420414,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.753404255319149,2.58,1.141111111111111,1.85,-1.438888888888889,-0.7300000000000002,1.6,114.79787234042551,184.0,63.53703703703704,46.1,-137.9,-120.46296296296296,0.2505434782608695,0.3453099838969404,213103287727.72583,12278644599.949677,361862282637.1896,1406895167702.2346,29.470865427497813,349583638037.24,0.0265379711434461,0.0781198589894242,0.0,0.1063829787234042,0.425531914893617,0.4680851063829787,0.0,0.7407407407407407,sulfides,-0.49686269905170877,1.4693928893235664,86.12765957446808,183.67659574468084,-3.1968426349651273,16765.60904255319,1.1111111111111112,106.92,17.11111111111111,0.6730116670092565,344804189618.8247,18538.82037600001,16.38386647151532
liverpool_675_0561,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.012,,,,,,,,,,,thio_lisicon,10.1038/nmat3066,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=675; measured_temperature_C=25; chemical_family=Sulphides,,,,,,0.012,exact,0.012,1.0,-1.9208187539523751,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.886,2.58,1.2453846153846155,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.144927536231884,0.3156354515050167,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,6192303822040.294,0.0633338433849942,0.2250639386189258,0.0,0.12,0.48,0.4,0.0,0.9230769230769232,thio_lisicon,-0.42125192950861834,2.703562132170942,73.60000000000001,189.632,-7.975192432402731,18181.14,0.7692307692307693,105.26666666666668,17.384615384615387,0.6365141682948128,699509401181.5226,177647.73555555558,17.913909051392793
i4l,Li4GeSe3S,,Li4 Ge1 Se3 S1,1.5e-05,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2021,,,,,,1.5e-05,exact,1.5e-05,1.0,-4.823908740944319,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}, {""element"": ""S"", ""value"": -2.0}]",1.7955555555555551,2.5575,1.186,2.01,-1.3715000000000002,-0.5475000000000003,1.6,121.55555555555556,194.5,63.2,46.0,-148.5,-131.3,0.2365038560411311,0.3249357326478149,234547344495.14005,10460089156.90509,413817148765.728,1571666508793.5586,39.561531700000096,403357059608.8229,0.0292431561996779,0.0869565217391304,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0311680093906995,0.8,chalcogenidotetrelates,-0.4456493573264782,1.5972730977881446,86.44444444444444,194.4888888888889,-3.8396264090177086,19089.88888888889,2.0,114.4,20.0,0.0,0.0,0.0,24.019752029029277
liverpool_398_0328,Li0.9Zr1.9Nb0.1P3O12,,Li0.9 Zr1.9 Nb0.1 P3 O12,1.35e-06,,,,,,,,,,,nasicon,10.1016/j.ssi.2003.12.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=398; measured_temperature_C=25; chemical_family=Oxides,,,,,,1.35e-06,exact,1.35e-06,1.0,-5.8696662315049934,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.872569832402235,3.44,1.7184745762711866,1.8514000000000004,-1.7215254237288131,-1.5885999999999996,2.46,107.52653631284916,138.2,45.139830508474574,41.115,-97.085,-93.0601694915254,0.2975036179450072,0.3266268488312198,6587290794362.477,28978758058.690765,19926230529217.63,23490568158900.223,687.6150623453557,19897251771158.938,0.1696551371526446,0.197526395173454,0.0,0.2793296089385475,0.670391061452514,0.0502793296089385,0.0,2.0338983050847457,nasicon,-0.5622964243353726,2.8373453814266285,6.9486033519553,264.5152793296089,-15.788135818533094,13749.972695530723,4.101694915254237,81.0529411764706,53.25423728813559,0.7524177643476055,159309772571322.7,821485.3336,20.819231239461
lz8,Li1.5Ti1.5Ga0.5P3O12,,Li1.5 Ti1.5 Ga0.5 P3 O12,0.000122,,,,,,,,,,,nasicon,10.1149/1.2086597,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1990,,,,,,0.000122,exact,0.000122,1.0,-3.9136401693252516,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.83972972972973,3.44,1.7315384615384617,1.957,-1.7084615384615385,-1.483,2.46,104.25135135135136,138.2,41.57692307692308,33.8,-104.4,-96.62307692307692,0.2445730824891461,0.300846042524769,6415753276777.436,28978758058.690765,18206721619027.426,23631431662108.023,628.2781885322103,18177742860968.73,0.1586571773688488,0.201809886135059,0.0,0.2702702702702703,0.6486486486486487,0.081081081081081,0.0,1.8461538461538465,nasicon,-0.5139838926519322,2.7981519828982915,11.205405405405394,256.45832432432434,-15.329944653308536,13182.040810810811,1.2307692307692308,79.38235294117649,38.38461538461539,0.8979457248567797,46255202608855.92,555064.893969,18.927208885648
ib2,Li1.1Sc0.1Ti1.9P3O12,,Li1.1 Sc0.1 Ti1.9 P3 O12,0.000158,,,,,,,,,,,nasicon,10.1016/0167-2738(86)90179-7,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1986,,,,,,0.000158,exact,0.000158,1.0,-3.8013429130455774,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.872375690607735,3.44,1.755737704918033,1.9264,-1.684262295081967,-1.5136,2.46,105.34116022099444,138.2,40.700819672131146,34.80499999999999,-103.395,-97.49918032786884,0.2518451519536903,0.2945066546463903,6551681147842.835,28978758058.690765,19383226832664.105,23620178677923.28,668.8770717298236,19354248074605.41,0.1685220069610079,0.2023375892331704,0.0,0.2762430939226519,0.6629834254143646,0.0607734806629834,0.0,1.9672131147540983,nasicon,-0.4960264540716416,2.825346309135646,8.398895027624306,259.1392541436463,-16.430757545905678,13407.52962707182,0.639344262295082,79.65882352941178,40.31147540983606,0.7524177643476055,56108664700890.61,628103.4964000001,19.144843506746856
caltech_icsd_193768,Li4SnSe4,,Li4 Sn1 Se4,2e-05,,,,,,,,,,,chalcogenidotetrelates,10.1021/cm400541n,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,193768.0,,,2e-05,exact,2e-05,1.0,-4.698970004336019,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}]",1.7866666666666664,2.55,1.176,1.96,-1.374,-0.5899999999999999,1.5699999999999998,125.66666666666669,198.0,67.8,69.0,-129.0,-130.2,0.3484848484848485,0.3424242424242424,111390424071.15971,9853904009.223562,192619640120.70865,465678965568.46185,19.547545819444824,182765736111.48508,0.0234460547504025,0.0579710144927536,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.8,chalcogenidotetrelates,-0.4704909090909091,1.291092239789305,88.0,197.29666666666668,-3.0526763285024052,19978.0,4.0,121.2,27.2,0.0,0.0,0.0,28.03857931305641
pql,Li8SiP4,,Li8 Si1 P4,4.5e-05,,,,,,,,,,,phosphates,10.1021/acs.chemmater.8b02759,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,4.5e-05,exact,4.5e-05,1.0,-4.346787486224656,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": -3.0}]",1.4230769230769231,2.19,1.0822222222222222,1.9,-1.1077777777777778,-0.29,1.21,109.3076923076923,212.0,63.66666666666666,33.0,-179.0,-148.33333333333334,0.1556603773584905,0.300314465408805,407683982820.9181,12041693654.298868,583525000228.3044,4256886531984.5776,48.45871494330756,571483306574.0056,0.0266367377478488,0.1212121212121212,0.0,0.0769230769230769,0.3076923076923077,0.6153846153846154,0.0,0.4444444444444444,phosphates,-0.33268169112508733,1.6853718930777912,130.46153846153848,132.2623076923077,-3.951116099264239,16716.53846153846,0.0,112.0,12.0,0.0,0.0,0.0,12.245802677138878
azb,Li3.2Zr0.5Al0.5Cl3.5O1.6,,Li3.2 Zr0.5 Al0.5 Cl3.5 O1.6,0.000921,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 0.921 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,,0.000921,exact,0.000921,1.0,-3.035740369803151,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}]",2.2763440860215054,3.247843137254902,1.096666666666667,1.4700000000000002,-2.1511764705882355,-1.777843137254902,2.46,121.80053763440858,167.57254901960786,66.22023809523809,62.125,-105.44754901960786,-101.35231092436976,0.3707349465259413,0.3951735441315605,129884696441.36246,13517626160.87534,271187567496.23965,741052395456.1414,20.06177447643505,257669941335.36432,0.0251144917811584,0.058073458073458,0.3763440860215054,0.1075268817204301,0.1720430107526881,0.3440860215053763,0.1185126557846358,1.2142857142857142,halides,-0.8500880299347746,1.3023693440004998,57.65937170567152,299.6293225806451,-2.545411779711495,17625.141424731184,1.4285714285714284,95.4590163934426,23.047619047619044,0.6931471805599453,124344107811256.23,356725.48022499995,18.2895579136931
trv1_0074,Li5.7Si0.2P0.8S4.1Cl1.5O0.4,,Li5.7 Si0.2 P0.8 S4.1 Cl1.5 O0.4,0.00203,,,,,,,,,,,argyrodites,10.1007/s10854-025-14581-w,1,data/database/obelix/processed/all-v1.csv,,,,出现SiO2与LiCl杂相; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2025,,,,,,0.00203,exact,0.00203,1.0,-2.692503962086787,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.922204724409449,2.7823333333333333,1.1519402985074627,2.132,-1.6303930348258706,-0.6503333333333332,2.46,117.01811023622044,180.1966666666667,60.44029850746269,20.200000000000003,-159.99666666666667,-119.756368159204,0.112099742873527,0.3354129664299896,2580279619732.882,11934744384.82302,4880289955865.472,31989120294373.67,408.9144935581158,4868355211480.648,0.0513404457214817,0.2595365418894831,0.1181102362204724,0.0787401574803149,0.3543307086614173,0.4488188976377952,0.0626938695124927,0.8955223880597015,argyrodites,-0.5468549642577386,2.6116325039531154,80.87566929133858,287.8645511811023,-6.148345319279392,17481.135511811026,0.0,101.14285714285712,13.029850746268655,0.5004024235381879,156546927610.73547,300172.4944,15.90490963718158
trv1_0017,Li2H1Br0.5Cl0.5O1,,Li2 H1 Br0.5 Cl0.5 O1,1.54e-06,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/database/obelix/processed/all-v1.csv,,,,x=0.5；不确定度±1.0e-7 S/cm; synthesis_method=熔融-凝固法（350°C，快冷）; measured_temperature=25; amorphous=否; source_year=2022,,,,,,1.54e-06,exact,1.54e-06,1.0,-5.8124792791635365,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""H"", ""value"": 1.0}]",2.132,3.25,0.98,,-2.27,,2.46,92.34,163.35,67.5,,,-95.85,,0.4132231404958678,56690575263.49243,17371629399.960743,124354808758.77036,,7.158499982681612,106983179358.80962,0.0148148148148148,,0.2,0.0,0.2,0.4,0.1573496419937833,0.6666666666666666,antiperovskite,-0.9380165289256198,0.8548220282446077,65.34,227.15640000000002,-1.4199999999999984,12760.048,0.0,67.16666666666666,9.0,0.0,0.0,0.0,8.381054103888163
a71299_zr,Li2.8Y0.8Zr0.2Br2.8Cl3.2,,Li2.8 Y0.8 Zr0.2 Br2.8 Cl3.2,0.00189,,,,,,,,,,,halides,10.1002/aenm.71299,1,data/add-data/literature_additions.csv,,,,Manual literature addition; high-energy ball milling; original 1.89 mS/cm; temperature not recorded; addition_id=ADD-0129; calculation_method=mS_cm_to_S_cm; structure_status=no_structure_provided,,,,,,0.00189,exact,0.00189,1.0,-2.7235381958267557,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.2842857142857143,3.066666666666667,1.0489473684210526,1.242,-2.0177192982456145,-1.8246666666666669,2.18,143.81224489795918,188.0,74.04210526315791,92.35999999999999,-95.64000000000001,-113.95789473684209,0.4912765957446808,0.3938409854423293,56268995908.0132,5810179368.511699,135940811496.6998,168381619162.90228,23.397007712607262,130130632128.1881,0.020197610356958703,0.03526943787496159,0.6122448979591836,0.1020408163265306,0.0,0.2857142857142857,0.039804865816744056,1.5789473684210527,halides,-0.7946605567670579,1.3691603182221381,53.71428571428571,313.51069387755103,-2.3016771549940516,23850.961428571427,2.947368421052632,113.5142857142857,32.94736842105263,0.5004024235381879,1035551998417.7748,17318.56,30.83933644947227
trv1_0118,Li0.688La0.475Ta0.238Cl2.7O0.3,,Li0.688 La0.475 Ta0.238 Cl2.7 O0.3,0.00079,,,,,,,,,,,oxyhalides,10.1021/jacs.5c11480,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；x=0.30; synthesis_method=高能震荡球磨（875 cycles/min，3 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,,0.00079,exact,0.00079,1.0,-3.1023729087095586,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}]",2.5261849579641,3.1880000000000006,1.1090221270521057,1.2335203366058909,-2.078977872947895,-1.95447966339411,2.46,147.58717715670684,176.72000000000003,85.20425886271711,102.28775128564747,-74.43224871435254,-91.51574113728292,0.578812535568399,0.482142705198716,64206121911.15481,8702587941.269966,183057372382.00037,239701641348.03427,21.03482017273207,174354784440.73038,0.028134985398202,0.0409881093271928,0.6134969325153375,0.1620086344012724,0.0681663258350375,0.1563281072483526,0.0726573110004527,2.1413276231263385,oxyhalides,-1.0023640157113705,1.3229388035731726,27.626303112928877,363.0644558054988,-2.574794040603089,23897.977094852176,11.027123483226267,107.2897926205225,77.70449678800856,0.6368377286186921,692358531552.4363,977886.3137799512,32.93621617762541
caltech_icsd_165481,Na0.2Li0.3La0.5Ti1O3,,Na0.2 Li0.3 La0.5 Ti1 O3,3.64e-05,,,,,,,,,,,perovskites,10.1016/j.ssi.2009.08.002,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,165481.0,,,3.64e-05,exact,3.64e-05,1.0,-4.438898616350944,"[{""element"": ""Na"", ""value"": 1.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.5780000000000003,3.44,1.285,1.338823529411765,-2.155,-2.1011764705882348,2.51,115.50380952380952,138.2,81.4595238095238,83.92296918767506,-54.27703081232493,-56.74047619047619,0.6072573747299209,0.5894321549169595,170875978598.7358,28978758058.690765,383721809408.8034,429492456582.3387,13.241485664487431,354743051350.1127,0.042465972467674,0.0473455885240609,0.0,0.3399999999999999,0.6,0.06,0.0,1.5,perovskites,-1.2702262938460478,1.1219367146876404,8.292,289.91456190476185,-2.409539499707474,14394.917410430837,6.25,92.95744680851064,71.85,0.923840705630872,19118000884948.586,290797.03012802766,23.860970384014344
