χₐₗₗ,χ⁻,χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(incl Li⁺) / r⁻,ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₒₛₜ cₐₜᵢₒₙ,n_Li,delta_anion,tau_cationic,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
1.8022222222222224,2.5725,2.01,-1.3864999999999998,-0.5625,1.6,118.44444444444444,187.5,63.2,46.0,-141.5,-124.3,0.3370666666666667,11672459452.268148,413817148765.728,1571666508793.5586,35.452438319270975,0.0292431561996779,0.0869565217391304,0.1111111111111111,0.4444444444444444,0.032331615074619,0.8,chalcogenidotetrelates,-0.4673429333333333,1.5496461101026653,83.33333333333333,189.51111111111112,-3.634924315619963,17901.444444444445,2.0,109.2,20.0,0.0,0.0,0.0,19.660569711757336
2.2811016949152543,3.44,1.2080769230769233,-2.357758620689655,-2.231923076923077,2.46,110.70127118644066,138.2,82.25431034482759,100.41346153846152,-37.786538461538456,-55.9456896551724,0.5951831428714008,28978758058.690765,161808599025.61456,207905571661.73047,5.583696813296937,0.0246554597700963,0.0367670227919813,0.2203389830508474,0.2711864406779661,0.0,1.0344827586206895,garnet,-1.4032981859942077,0.7469218286898055,37.47796610169491,272.32512711864405,-1.3793667006033958,13279.910840395478,7.5,91.74418604651164,60.06896551724138,0.8101502323878819,18148209796926.934,216587.4356841716,19.545940387626874
2.863736263736264,3.44,1.9328000000000003,-1.6916129032258065,-1.5071999999999997,2.46,104.8653846153846,138.2,40.346774193548384,33.83,-104.37,-97.8532258064516,0.2919448205032445,28978758058.690765,19095353841408.19,23648393609244.05,658.9431404456435,0.1664696703854889,0.2028668357224507,0.2747252747252747,0.0659340659340659,0.0,1.9354838709677415,nasicon,-0.49385762539323036,2.8188479413678014,9.112087912087906,257.96884615384613,-16.289594246156817,13326.463873626371,0.5806451612903226,79.50588235294119,38.903225806451616,0.8030448563658358,52079103972691.0,593192.41678656,18.92537838708905
2.365952380952381,3.2272,1.386,-2.1277882352941173,-1.8412,2.46,129.43928571428572,170.72799999999998,68.72058823529412,71.65,-99.07799999999996,-102.00741176470586,0.4025150428476531,11856658848.424313,231850729444.62524,489840939090.6771,19.55447419113665,0.0263394616335792,0.053998613998614,0.119047619047619,0.2857142857142857,0.1070659643847383,1.4705882352941175,halides,-0.8564667727001438,1.2912461425096764,48.77942857142856,318.42064285714287,-2.6868203085171856,19481.05958333333,2.8235294117647056,98.8,32.0,0.5004024235381879,79580228999204.0,228304.307344,21.58761594299862
2.8517759562841527,3.44,1.9267,-1.7086507936507935,-1.5133,2.46,104.8661202185792,138.2,41.37301587301587,34.58,-103.62,-96.82698412698412,0.299370592424138,28978758058.690765,18779245351020.047,23629516892007.977,648.0348575665798,0.1633827586981416,0.2020104241078066,0.2732240437158469,0.0710382513661202,0.0,1.9047619047619049,nasicon,-0.5115198003412116,2.811598367046002,9.817486338797812,257.9706557377048,-15.819859783087832,13306.140642076503,0.5634920634920635,79.63235294117648,38.650793650793645,0.8836841329652496,54251289455136.266,596198.42514219,18.84174011404879
2.430555555555556,3.0975,1.33,-2.000833333333333,-1.7675,2.18,147.58333333333334,185.875,71.0,78.0,-107.875,-114.875,0.3819771351714862,6092438633.060001,190358750788.19165,322366634847.03424,31.24508300423892,0.0269705603038936,0.0512820512820512,0.1111111111111111,0.2222222222222222,0.069390922079031,2.0,halides,-0.7642725846222819,1.4947816827315454,41.30555555555555,321.7316666666667,-3.0982431149097773,24832.41666666667,4.0,109.21428571428572,39.33333333333333,0.0,0.0,0.0,30.48081434092317
2.373333333333333,3.16,1.276,-2.097777777777778,-1.884,2.18,140.7515625,181.0,73.67083333333332,89.715,-91.285,-107.32916666666668,0.4070211786372006,6449680150.445432,146245923716.75284,203162822607.5073,22.67491105069028,0.0215244847162589,0.0389696264600135,0.1041666666666666,0.2708333333333333,0.0,1.6666666666666663,halides,-0.8538399836300387,1.3555455920818507,49.02083333333333,306.83840625000005,-2.310205007525471,22557.5547265625,4.666666666666666,107.28571428571428,41.61111111111112,0.6730116670092565,17346607792583.086,25506.24,26.12470004115974
2.4540816326530615,3.269333333333334,1.6900000000000002,-2.1024912280701757,-1.5793333333333337,3.0,134.1122448979592,174.28333333333333,70.6842105263158,79.6,-94.68333333333334,-103.59912280701754,0.4055706829472074,7877605361.786336,155773661608.1761,243746449586.51212,19.774240324835546,0.02150997150997151,0.040256410256410254,0.1020408163265306,0.2857142857142857,0.0982549901490816,1.5789473684210527,halides,-0.852708803258934,1.2960998080195614,49.79523809523809,402.3367346938776,-2.228414180036987,20724.67474489796,4.842105263157896,101.22857142857143,32.94736842105263,0.5004024235381879,56018096381145.87,461448.49,23.725890766363477
2.6611260330578514,3.44,1.423782991202346,-2.048777173913044,-2.0162170087976543,2.46,117.0150383707202,138.2,82.47434006211179,83.65999162128193,-54.540008378718056,-55.7256599378882,0.5967752537055847,28978758058.690765,408027893388.134,430488812112.4531,14.080240863385306,0.0455224714347011,0.0479538694661877,0.3522727272727272,0.027892561983471,0.0,1.6304347826086956,perovskites,-1.2226595177481676,1.148610084120327,3.8547520661156915,287.8569943919717,-2.5367697627023835,14702.740435922302,9.05978260869565,92.5441020191286,85.9945652173913,0.8800417388415909,21241846431352.984,132903.83528609318,26.667190012396123
2.5703428571428573,3.10248,1.5,-1.86248,-1.60248,2.46,146.9897142857143,178.48560000000003,68.25,69.0,-109.48560000000003,-110.23560000000003,0.3823837889443181,8751080755.540676,353226757859.6738,582098706960.5773,40.36378679696576,0.0436392914653784,0.072463768115942,0.1428571428571428,0.1428571428571428,0.0612287216189194,2.5,oxyhalides,-0.7121821592330136,1.6059919035480033,25.49794285714285,361.5946971428572,-4.810603478260869,24171.42165714285,11.5,103.23333333333332,76.5,0.0,0.0,0.0,33.78384336759968
2.8593478260869567,3.44,1.992,-1.6693749999999998,-1.4479999999999995,2.46,103.83152173913044,138.2,39.390625,31.52,-106.68,-98.809375,0.2850262301013024,28978758058.690765,18599742604068.887,23772851186755.723,641.8405704757523,0.1636451942790585,0.2053177005290467,0.2717391304347826,0.0760869565217391,0.0,1.875,nasicon,-0.47581566287536164,2.8074271652008593,10.515217391304342,255.42554347826086,-16.169679368467346,13164.24483695652,1.25,79.03529411764707,37.09375,1.0848728726350858,34978594000917.363,421909.0194966401,18.85862742804775
1.8184090909090904,2.58,1.958,-1.3962500000000002,-0.6220000000000001,1.6,116.17045454545452,184.0,59.64583333333333,29.800000000000004,-154.2,-124.35416666666669,0.3241621376811593,12278644599.949677,2429686092888.579,11189944972581.852,197.87901450446225,0.0441853172245329,0.1557932263814617,0.1136363636363636,0.4318181818181817,0.0,0.8333333333333334,thio_lisicon,-0.45261138473731877,2.2963997387836144,79.45454545454544,185.87272727272725,-5.494628302359103,17462.13068181818,0.0,105.4,14.625000000000002,0.5004024235381879,156546927610.7355,300172.4944,16.348104927230448
2.2682996115247653,3.44,1.220933229207341,-2.3594410039113427,-2.219066770792659,2.46,109.86031078018776,138.2,81.13265971316818,100.16302225693089,-38.0369777430691,-57.06734028683181,0.5870670022660506,28978758058.690765,199053651756.6925,303328686398.4621,6.8689503999291,0.0249629901555282,0.0391292247681993,0.2072677241825833,0.2893331175137585,0.0,1.013689700130378,garnet,-1.385149957189833,0.8368903803864983,39.985836840401426,270.25636451926187,-1.4245714537823602,13127.785900911837,7.27428292046936,90.59731237900012,57.78862451108213,0.9445514778161744,17643249060234.066,330304.78866693634,18.9530316325419
2.3242000000000003,3.16,1.342,-2.0895,-1.818,2.18,137.661,181.0,72.6525,88.10999999999999,-92.89,-108.3475,0.4013950276243094,6449680150.445432,150631462928.7551,229461425438.7093,23.354873329393257,0.0200075398219163,0.0355857148432209,0.1,0.3,0.0,1.5,halides,-0.8387149102209945,1.3683775161326983,54.3,300.10098000000005,-2.167766920855076,21824.39845,2.5,106.71428571428572,29.95,0.5004024235381879,50836265584956.45,23.04,23.608724307756837
2.871404347826087,3.44,2.0363680000000004,-1.6347124999999998,-1.4036319999999995,2.46,103.45956521739132,138.2,38.32125,30.1512,-108.0488,-99.87875,0.2772883502170767,28978758058.690765,18664704697706.6,23856002666612.0,644.0822846826258,0.1651822046994681,0.207285073867171,0.2717391304347826,0.0760869565217391,0.0,1.875,nasicon,-0.45328673220423293,2.8089413541622985,10.515217391304342,254.51053043478262,-16.498192127627,13124.631467391304,1.84,78.72988235294119,37.09375,1.0761097998524374,20761047290405.453,310055.6668741504,19.061483866244924
2.3682518426243124,3.16,1.27303,-2.0993421414808697,-1.8869700000000005,2.18,140.5675101214575,181.0,73.79213459950454,90.35932499999998,-90.64067500000002,-107.20786540049546,0.4076913513784781,6449680150.445432,144242450976.1012,196606612934.3333,22.364279717985617,0.021277140242832,0.0382924430948014,0.1038098204090107,0.2733312571369252,0.0,1.6515276630883566,halides,-0.8558836346661239,1.3495549154958617,49.47295754178346,306.43717206477737,-2.2810767872609987,22507.62761036281,4.696944673823286,107.38,41.71456096889622,0.6573397035288462,16790865845428.203,24689.083836,26.060412851864367
1.605,2.5425,1.71153801534892,-1.5625,-1.5947,1.6800000000000002,127.7,218.00000000000003,67.5,69.0,-102.29,-150.50000000000003,0.3096330275229357,5704234422.096207,124354808758.77034,582098706960.5773,21.80043798288923,0.0148148148148148,0.0617753623188405,0.0,0.6,0.0158903743813659,0.6666666666666666,halides,-0.483801605504587,1.338465218909247,130.8,214.53600000000003,-2.2296296296296276,21748.150000000005,0.0,127.5,9.0,0.0,0.0,0.0,19.275058208101616
1.8838323353293407,2.58,2.127,-1.33632183908046,-0.4530000000000003,1.6,118.4760479041916,184.0,58.22413793103448,27.15,-156.85,-125.77586206896552,0.316435532233883,12278644599.949677,6038181164402.469,25849499455808.863,491.76284200189457,0.0623542259371403,0.2216112531969309,0.1197604790419161,0.4011976047904191,0.0,0.9195402298850572,thio_lisicon,-0.4228597123851867,2.6917557100000913,73.82035928143712,189.5616766467066,-7.842656520886871,18157.59131736527,0.8045977011494252,105.3,17.45977011494253,0.6474466390346325,716122749459.5837,181866.869275,17.910485486294924
1.7918608169440242,2.5933333333333333,2.0328,-1.4675161588180978,-0.5605333333333333,1.6800000000000002,122.0748865355522,190.0,65.62742382271468,53.98,-136.02,-124.37257617728532,0.3454074938037614,10830828501.851728,270626613670.57095,1180437240221.9707,24.98669548911262,0.0245206997916861,0.084891304347826,0.075642965204236,0.470499243570348,0.0706126729736776,0.8310249307479225,halides,-0.5068910785338818,1.3977088241241207,89.39485627836612,205.08580937972772,-3.0497026027618235,18833.71822995462,2.174515235457064,111.40428571428572,19.45983379501385,0.683314913574166,236769053078.32077,23193.82878444002,18.83918632835297
1.865263157894737,2.58,2.19,-1.358,-0.3900000000000001,1.6,117.3684210526316,184.0,57.4,17.0,-167.0,-126.6,0.3119565217391304,12278644599.949678,7883919594001.206,38922178734970.95,642.0838660020762,0.0706753812636165,0.2941176470588235,0.1052631578947368,0.4210526315789474,0.0,0.9,glass,-0.4236369565217391,2.8075917572949374,77.47368421052632,187.78947368421058,-8.947503267973849,17985.894736842107,0.0,104.45454545454544,14.4,0.0,0.0,0.0,16.773083899398873
1.8961392405063289,2.708333333333333,2.19,-1.5461044176706829,-0.5183333333333335,2.18,119.04272151898734,184.5,59.89457831325301,17.0,-167.5,-124.60542168674698,0.3246318607764391,10707206919.371164,5967400580778.676,38922178734970.95,557.3256056145352,0.0568784943696354,0.2941176470588235,0.0791139240506329,0.4462025316455695,0.0197292950929011,0.9036144578313252,argyrodites,-0.5019147540631065,2.7461089966209564,82.32436708860757,259.5131329113924,-7.0873687758356825,18220.51028481013,0.0,104.35714285714286,13.066265060240966,0.0,0.0,0.0,16.882166354689222
1.885552,2.58,2.1262666666666665,-1.3354769230769232,-0.4537333333333335,1.6,118.72608,184.0,58.47323076923077,28.384,-155.616,-125.52676923076922,0.3177892976588629,12278644599.949677,6185525450510.826,26389427589684.344,503.76288686914006,0.0628344007985951,0.2228996874111963,0.12,0.4,0.0,0.9230769230769232,lgps,-0.4244002734242347,2.7022261690738723,73.60000000000001,189.961728,-7.887399328798909,18204.8392,0.9415384615384615,105.58026666666667,18.004923076923077,0.8138222375296229,1518517271325.0498,149245.28421588195,17.99291945070708
2.450652173913044,3.16,1.4300000000000002,-2.039375,-1.73,2.18,142.20108695652175,181.0,69.453125,73.75,-107.25,-111.546875,0.3837189226519337,6449680150.445432,205320943872.5425,383446441122.8413,31.8342831091186,0.0263096627634072,0.0515983282503106,0.108695652173913,0.2391304347826087,0.0,1.875,halides,-0.7825467778832873,1.5028950742325442,43.28260869565217,309.99836956521744,-2.9347606635619377,23054.463315217392,3.375,104.77142857142856,35.1875,0.5004024235381879,37360636181627.73,16078.24,26.31934422206373
1.858235294117647,2.58,2.045,-1.3633333333333335,-0.5350000000000001,1.6,117.32352941176472,184.0,58.05555555555556,25.0,-159.0,-125.94444444444444,0.3155193236714976,12278644599.949677,4894394325362.99,21589532633477.76,398.6103095925628,0.0576703857749609,0.2076648841354723,0.1176470588235294,0.4117647058823529,0.0,0.8888888888888888,thio_lisicon,-0.43015801127214176,2.600548527031952,75.76470588235294,187.71764705882356,-7.263264697324242,17889.397058823528,0.0,105.1,15.0,0.6931471805599453,244604574391.77417,469019.5225,16.908257219636507
2.282796610169492,3.44,1.215769230769231,-2.354310344827586,-2.224230769230769,2.46,110.77118644067797,138.2,82.39655172413794,100.7307692307692,-37.469230769230776,-55.80344827586205,0.5962123858475973,28978758058.690765,154033295089.38474,190560662880.9101,5.31538635221774,0.0244861667820751,0.0363893692033185,0.2203389830508474,0.2711864406779661,0.0,1.0344827586206895,garnet,-1.4036689877153345,0.7255348369756097,37.47796610169491,272.49711864406777,-1.3664125414976593,13286.954802259885,7.672413793103448,91.74418604651164,60.55172413793104,0.8101502323878819,17273886340326.846,260839.0358025148,19.703832954059678
1.840307692307692,2.642333333333333,2.19,-1.4894761904761904,-0.4523333333333332,1.98,118.52307692307691,186.46666666666667,60.285714285714285,17.0,-169.46666666666667,-126.1809523809524,0.3233055825118749,10997932702.26986,5666901083931.938,38922178734970.95,515.2696636125395,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.4615384615384615,0.0265172422463906,0.8571428571428571,argyrodites,-0.4815559673994731,2.712034574222179,86.06153846153846,234.6756923076923,-6.904018496287396,18184.00769230769,0.0,106.08571428571427,12.857142857142856,0.0,0.0,0.0,17.16547624943417
2.608441558441559,3.44,1.297826086956522,-2.2079310344827583,-2.142173913043478,2.49,117.66147186147184,138.2,83.66666666666667,87.8840579710145,-50.31594202898549,-54.53333333333332,0.6054027978774723,28978758058.690765,331663929303.9819,385744569446.2109,11.44507051103646,0.0444456465925113,0.0521754287953886,0.2987012987012987,0.0779220779220779,0.0,1.6551724137931034,perovskites,-1.3366876257963636,1.0586184726295846,10.768831168831166,292.9770649350649,-2.423769260844949,14792.971399711398,14.96551724137931,92.18309859154928,105.44827586206895,1.005692986132508,10493903488995.012,964726.0793950852,28.94471118885286
1.8390015360983103,2.643333333333333,2.1842,-1.4917948717948717,-0.4591333333333334,1.98,118.25422427035332,186.0,60.351851851851855,17.32,-168.68,-125.64814814814817,0.3244723217841497,11078757388.627398,5552348837555.416,38228872890911.22,501.1707218406129,0.0541089347189565,0.2906595365418895,0.0768049155145929,0.4623655913978494,0.0240437416935461,0.8547008547008548,argyrodites,-0.48404614567696996,2.6999856917824734,85.99999999999999,234.14336405529957,-6.798687445705925,18082.1524577573,0.0,105.7285714285714,12.846153846153848,0.098039113279732,19176998632.31509,36771.13056400001,16.90342031580599
2.8770270270270277,3.44,2.095,-1.6023076923076922,-1.3450000000000002,2.46,103.76486486486486,138.2,40.19230769230769,32.0,-106.2,-98.0076923076923,0.2908271178893465,28978758058.690765,18372709828134.93,23847216333947.773,634.0061154768822,0.1621169147703674,0.2063075447570332,0.2702702702702703,0.081081081081081,0.0,1.8461538461538465,nasicon,-0.46599452812577596,2.802093447006425,11.205405405405394,255.26156756756757,-15.888704700686546,13149.527297297298,3.846153846153847,78.91176470588238,41.15384615384616,0.8979457248567797,3839439758109.911,162982.66762500003,19.843969115583025
2.623701431492843,3.449,1.3842948717948715,-2.135296296296296,-2.0647051282051283,3.0,115.1135139740968,138.07375,78.66869488536155,81.03130341880342,-57.04244658119657,-59.40505511463845,0.5697585159044464,28781764078.30429,419823933609.8812,482327017713.00085,14.586455940216142,0.0450072233742503,0.0513940790310539,0.3190184049079755,0.0674846625766871,0.0070233817120807,1.5873015873015872,perovskites,-1.2166032487940386,1.1639497845200826,9.31786042944785,345.3405419222904,-2.673656585104183,14357.74511488866,7.227513227513226,91.08333333333334,77.35978835978834,0.7800791550354971,29643294394206.223,142899.46346069613,24.13586703217521
2.443737373737374,3.269333333333334,1.735,-2.0957435897435905,-1.5343333333333338,3.0,133.45959595959596,174.28333333333333,70.65384615384616,79.8,-94.48333333333333,-103.62948717948717,0.4053964587578435,7877605361.786336,152448172263.94382,233918926428.94684,19.35209562584314,0.020984914895171305,0.03887820512820513,0.10101010101010101,0.29292929292929293,0.0982549901490816,1.5384615384615385,halides,-0.8496070297465025,1.2867280013683642,51.0526936026936,400.3787878787879,-2.174655969091784,20564.549242424247,4.923076923076923,101.1857142857143,32.333333333333336,0.3250829733914482,31510179214394.547,259564.775625,23.48765732899788
1.892684401451028,2.58,2.1279,-1.3311709601873536,-0.4521000000000001,1.6,119.43954050785972,184.0,58.961358313817335,31.040000000000003,-152.96,-125.03864168618269,0.3204421647490073,12278644599.949677,6778820614021.887,28538923797232.277,552.082158485935,0.0652933256933089,0.2303580562659846,0.120918984280532,0.3954050785973398,0.0,0.936768149882904,lgps,-0.42656330413345017,2.7420037123705154,72.75453446191052,191.10326481257556,-8.164188755864878,18357.844921402662,1.264637002341921,106.274,19.37002341920375,0.583258840128597,3424952951734.437,6950.007827639998,18.216840761157627
2.4172,3.242000000000001,1.78,-2.062000000000001,-1.4620000000000009,3.0,133.8275,175.9625,70.625,80.0,-95.9625,-105.3375,0.4013639269730766,7520624058.951111,149288957386.92316,224091403271.3816,19.85060763797097,0.0204861111111111,0.0375,0.1,0.3,0.0858847765859202,1.5,halides,-0.8276124174184845,1.2977738052945385,52.78875,401.48249999999996,-2.1579557291666656,20721.5884375,5.0,102.14285714285715,31.75,0.0,0.0,0.0,23.54850019299685
2.4084210526315792,3.1833333333333336,1.33,-2.103333333333333,-1.8533333333333333,2.46,138.03684210526316,177.4333333333333,70.5,78.0,-99.43333333333332,-106.93333333333332,0.3973323313920722,8327103309.465878,180929616212.5601,322366634847.03424,21.727797709305158,0.0252340252340252,0.0512820512820512,0.1052631578947368,0.2631578947368421,0.0666689559586751,1.7142857142857142,halides,-0.8357223370279917,1.337015709239699,46.69298245614034,339.57063157894737,-2.698358431691761,21811.55210526316,3.4285714285714284,103.0,35.0,0.0,0.0,0.0,24.450938220459854
1.793609022556391,2.5933333333333333,2.121,-1.4570319634703195,-0.4723333333333332,1.6800000000000002,120.1390977443609,190.0,62.719178082191775,32.599999999999994,-157.4,-127.28082191780824,0.3301009372746935,10830828501.851728,3858721109497.322,27385228804150.2,356.2720163870754,0.0433708206331966,0.2232736572890025,0.075187969924812,0.4736842105263157,0.0706126729736776,0.8219178082191781,argyrodites,-0.4809676167807394,2.5517817117533395,89.99999999999999,201.83368421052631,-5.520273697443099,18647.742481203008,0.821917808219178,109.75714285714284,15.32876712328767,0.6108643020548935,3649112733963.632,7404.878963999998,17.707937014876627
1.884,2.58,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.3252508361204013,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,0.0611041889814268,0.2154021028701336,0.12,0.4,0.0,0.9230769230769232,lgps,-0.43533573449961405,2.697565971463613,73.60000000000001,191.104,-7.586320078155604,18286.94,1.5384615384615383,106.66666666666669,20.153846153846157,0.6365141682948128,3861494956575.272,7835.850755555552,18.269338548160917
