group_id,pair_id,化学式_a,化学式_b,family,source_row_a,source_row_b,电导率_a_S_cm-1,电导率_b_S_cm-1,真实电导率变化值_S_cm-1,真实趋势标签,预测趋势标签,预测正确,probability_decrease,probability_unchanged,probability_increase
group2,exp_pair_0018,Li5.5As0.9Sb0.2S4.5Br1.5,Li5.5As0.9Sb0.1S4.3O0.2Br1.5,argyrodites,19,20,0.00906,0.01255,0.00349,increase,decrease,False,0.4614612368805581,0.30725331140235257,0.23128545171708936
group2,exp_pair_0019,Li5.5As0.9Sb0.1S4.3O0.2Br1.5,Li6.65As0.35Si0.65S5I,argyrodites,20,21,0.01255,0.006347,-0.006203,decrease,increase,False,0.18862245961364163,0.3239021018739031,0.48747543851245495
group2,exp_pair_0020,Li6.65As0.35Si0.65S5I,Li6.7As0.3Si0.7S5I,argyrodites,21,22,0.006347,0.010615000000000001,0.004268000000000001,increase,increase,True,0.31114553921501903,0.26752190312093016,0.42133255766405114
group2,exp_pair_0021,Li6.7As0.3Si0.7S5I,Li6.75As0.25Si0.75S5I,argyrodites,22,23,0.010615000000000001,0.004784,-0.005831000000000001,decrease,increase,False,0.31764440480066314,0.27175734825550574,0.4105982469438315
group2,exp_pair_0022,Li6.75As0.25Si0.75S5I,Li6.8As0.2Si0.8S5I,argyrodites,23,24,0.004784,0.005813,0.0010289999999999995,increase,increase,True,0.3282452858600727,0.28119204594126535,0.3905626681986622
group3,exp_pair_0023,Li6.6Sb0.4Si0.6S5I,Li6.65Sb0.35Si0.65S5I,argyrodites,25,26,0.008844,0.010755,0.0019110000000000012,increase,increase,True,0.2806460879021465,0.2640854307888415,0.45526848130901193
group3,exp_pair_0024,Li6.65Sb0.35Si0.65S5I,Li6.7Sb0.3Si0.7S5I,argyrodites,26,27,0.010755,0.014409000000000002,0.003654000000000001,increase,increase,True,0.319589539214569,0.28462957853447335,0.3957808822509577
group3,exp_pair_0025,Li6.7Sb0.3Si0.7S5I,Li6.75Sb0.25Si0.75S5I,argyrodites,27,28,0.014409000000000002,0.006307,-0.008102000000000002,decrease,increase,False,0.312949886801894,0.29178263293151124,0.39526748026659486
group3,exp_pair_0026,Li6.75Sb0.25Si0.75S5I,Li6.8Sb0.2Si0.8S5I,argyrodites,28,29,0.006307,0.0009270000000000001,-0.00538,decrease,increase,False,0.32064583246918976,0.28274456053109315,0.3966096069997173
group3,exp_pair_0027,Li6.8Sb0.2Si0.8S5I,Li6.9Sb0.3Si0.7S5.2I0.8,argyrodites,29,30,0.0009270000000000001,0.010074999999999999,0.009147999999999998,increase,increase,True,0.21890467746494083,0.2216973712249059,0.5593979513101532
group3,exp_pair_0028,Li6.9Sb0.3Si0.7S5.2I0.8,Li6.8Sb0.3Si0.7S5.1I0.9,argyrodites,30,31,0.010074999999999999,0.008795,-0.0012799999999999982,decrease,decrease,True,0.4632130120306247,0.24053102047741368,0.2962559674919617
group3,exp_pair_0029,Li6.8Sb0.3Si0.7S5.1I0.9,Li6.7Sb0.3Si0.7S5I,argyrodites,31,32,0.008795,0.014409000000000002,0.005614000000000001,increase,decrease,False,0.45630310471682345,0.24882823021986405,0.29486866506331266
group3,exp_pair_0030,Li6.7Sb0.3Si0.7S5I,Li6.6Sb0.3Si0.7S4.9I1.1,argyrodites,32,33,0.014409000000000002,0.001267,-0.013142000000000001,decrease,decrease,True,0.41648230413739495,0.27641662819936,0.30710106766324513
group3,exp_pair_0031,Li6.6Sb0.3Si0.7S4.9I1.1,Li6.5Sb0.3Si0.7S4.8I1.2,argyrodites,33,34,0.001267,0.00535,0.004083,increase,decrease,False,0.3737134968407294,0.33214025908938855,0.29414624406988205
group3,exp_pair_0032,Li6.5Sb0.3Si0.7S4.8I1.2,Li3.875Sn0.875As0.125S4,argyrodites,34,35,0.00535,0.00054,-0.00481,decrease,unchanged,False,0.25818283400346626,0.38576973587933056,0.3560474301172033
group4,exp_pair_0033,Li5.4PS4.3O0.1ClBr0.6,Li5.4PS4.2O0.2ClBr0.6,argyrodites,36,37,0.01149,0.01245,0.000959999999999999,increase,increase,True,0.3238000147368913,0.25445503304213996,0.42174495222096925
group4,exp_pair_0034,Li5.4PS4.2O0.2ClBr0.6,Li5.4PS4O0.4ClBr0.6,argyrodites,37,38,0.01245,0.0127,0.0002500000000000002,increase,increase,True,0.2341691219227379,0.14141080460036515,0.6244200734768967
group4,exp_pair_0035,Li5.4PS4O0.4ClBr0.6,Li5.4PS3.6O0.8ClBr0.6,argyrodites,38,39,0.0127,0.00943,-0.0032700000000000003,decrease,decrease,True,0.46632845244968596,0.08847448611824899,0.44519706143206494
group4,exp_pair_0036,Li5.4PS3.6O0.8ClBr0.6,Li5.4PS3.2O1.2ClBr0.6,argyrodites,39,40,0.00943,0.00522,-0.004209999999999999,decrease,decrease,True,0.5332675254631832,0.1943806066189961,0.27235186791782084
group4,exp_pair_0037,Li5.4PS3.2O1.2ClBr0.6,Li5.4PS2.5O1.9ClBr0.6,argyrodites,40,41,0.00522,0.00123,-0.00399,decrease,decrease,True,0.4994390847322638,0.26551899144883656,0.2350419238189
group4,exp_pair_0038,Li5.4PS2.5O1.9ClBr0.6,Li5.4PS4O0.4Cl0.95F0.05Br0.6,argyrodites,41,42,0.00123,0.01322,0.01199,increase,unchanged,False,0.23584472358778913,0.5970419767745877,0.16711329963762336
group4,exp_pair_0039,Li5.4PS4O0.4Cl0.95F0.05Br0.6,Li5.4PS4O0.4Cl0.9F0.1Br0.6,mixed,42,43,0.01322,0.013090000000000001,-0.0001299999999999999,decrease,decrease,True,0.4032357468374212,0.19593494799642627,0.4008293051661529
group4,exp_pair_0040,Li5.4PS4O0.4Cl0.9F0.1Br0.6,Li5.4PS4O0.4Cl0.85F0.15Br0.6,thio_lisicon,43,44,0.013090000000000001,0.01001,-0.003080000000000001,decrease,decrease,True,0.4414612187967211,0.2026718394968888,0.35586694170639044
group4,exp_pair_0041,Li5.4PS4O0.4Cl0.85F0.15Br0.6,Li5.4PS4O0.4Cl0.8F0.2Br0.6,mixed,44,45,0.01001,0.00509,-0.00492,decrease,decrease,True,0.4640447038489787,0.2412930972572736,0.29466219889374734
group5,exp_pair_0042,Li5.4P0.9Sn0.1S4.4ClBr0.6,Li5.4P0.8Sn0.2S4.4ClBr0.6,argyrodites,46,47,0.013460000000000001,0.00909,-0.004370000000000001,decrease,increase,False,0.2622887659055936,0.34798400863390305,0.38972722546050365
group5,exp_pair_0043,Li5.4P0.8Sn0.2S4.4ClBr0.6,Li5.4P0.6Sn0.4S4.4ClBr0.6,argyrodites,47,48,0.00909,0.00332,-0.005770000000000001,decrease,increase,False,0.23356455114713934,0.2583845674004588,0.5080508814524022
group5,exp_pair_0044,Li5.4P0.6Sn0.4S4.4ClBr0.6,Li5.4P0.9Sn0.1S4.2O0.2ClBr0.6,argyrodites,48,49,0.00332,0.01077,0.00745,increase,increase,True,0.3331211328190741,0.26253431703070396,0.4043445501502223
group5,exp_pair_0045,Li5.4P0.9Sn0.1S4.2O0.2ClBr0.6,Li5.4P0.8Sn0.2S4O0.4ClBr0.6,argyrodites,49,50,0.01077,0.00591,-0.00486,decrease,increase,False,0.1852366869822728,0.2717203557958997,0.5430429572218275
group5,exp_pair_0046,Li5.4P0.8Sn0.2S4O0.4ClBr0.6,Li5.4P0.9Si0.1S4.2O0.2ClBr0.6,argyrodites,50,51,0.00591,0.01033,0.00442,increase,decrease,False,0.45856585055831445,0.20571333528216532,0.33572081415952076
group5,exp_pair_0047,Li5.4P0.9Si0.1S4.2O0.2ClBr0.6,Li5.4P0.8Si0.2S4O0.4ClBr0.6,argyrodites,51,52,0.01033,0.00531,-0.005020000000000001,decrease,increase,False,0.18463534497878253,0.24528210123476207,0.5700825537864552
group6,exp_pair_0048,Li10SnP2S12,Li9.9SnP2S11.8Cl0.1O0.1,lgps,53,54,0.00619,0.004860000000000001,-0.0013299999999999996,decrease,decrease,True,0.6374322585218692,0.09053081201666964,0.27203692946146146
group6,exp_pair_0049,Li9.9SnP2S11.8Cl0.1O0.1,Li10SnP1.8Sb0.2S11.8O0.2,lgps,54,55,0.004860000000000001,0.004,-0.0008600000000000005,decrease,increase,False,0.33793481784605356,0.1839102582450574,0.47815492390888914
group6,exp_pair_0050,Li10SnP1.8Sb0.2S11.8O0.2,Li10SnP1.8Sb0.3S11.8O0.4,lgps,55,56,0.004,0.0016,-0.0024000000000000002,decrease,increase,False,0.41846396567501976,0.12469306095421862,0.45684297337076174
group6,exp_pair_0051,Li10SnP1.8Sb0.3S11.8O0.4,Li10SiP2S12,lgps,56,57,0.0016,0.00151,-9.000000000000002e-05,unchanged,increase,False,0.29087164850677777,0.15587404384550563,0.5532543076477167
group6,exp_pair_0052,Li10SiP2S12,Li10Si0.3Sn0.7P2S12,lgps,57,58,0.00151,0.00642,0.00491,increase,decrease,False,0.5024414401975935,0.1492418762971165,0.34831668350529
group6,exp_pair_0053,Li10Si0.3Sn0.7P2S12,Li10SnP2S11.8O0.2,lgps,58,59,0.00642,0.00452,-0.0019000000000000006,decrease,decrease,True,0.7668143162254193,0.03258516937980377,0.2006005143947769
group6,exp_pair_0054,Li10SnP2S11.8O0.2,Li10SiP2S11.8O0.2,lgps,59,60,0.00452,0.00124,-0.00328,decrease,increase,False,0.3185002878610908,0.11289602029454089,0.5686036918443687
group6,exp_pair_0055,Li10SiP2S11.8O0.2,Li10Si0.3Sn0.7P2S11.8O0.2,lgps,60,61,0.00124,0.00495,0.0037100000000000006,increase,decrease,False,0.4185961652970422,0.24861448291633015,0.33278935178662766
group6,exp_pair_0056,Li10Si0.3Sn0.7P2S11.8O0.2,Li6.7Si0.7Sb0.3S4.8Se0.2I,mixed,61,62,0.00495,0.016357,0.011407,increase,increase,True,0.21918411535530133,0.2850871118410981,0.49572877280360084
group6,exp_pair_0057,Li6.7Si0.7Sb0.3S4.8Se0.2I,Li6.7Si0.7Sb0.3S4.9O0.1I,argyrodites,62,63,0.016357,0.014154,-0.002203,decrease,unchanged,False,0.22833131830927048,0.3883921756710476,0.38327650601968205
group6,exp_pair_0058,Li6.7Si0.7Sb0.3S4.9O0.1I,Li6.7Si0.7Sb0.3S4.8O0.2I,argyrodites,63,64,0.014154,0.012508,-0.001646,decrease,increase,False,0.23358933635604415,0.34726926498318583,0.41914139866077016
group6,exp_pair_0059,Li6.7Si0.7Sb0.3S4.8O0.2I,Li6.7Si0.7Sb0.3S4.7O0.3I,argyrodites,64,65,0.012508,0.011847,-0.0006610000000000001,decrease,increase,False,0.2412951232067186,0.34469672843411586,0.4140081483591658
group6,exp_pair_0060,Li6.7Si0.7Sb0.3S4.7O0.3I,Li6.7Si0.7Sb0.3S4.6O0.4I,argyrodites,65,66,0.011847,0.010453,-0.0013939999999999994,decrease,unchanged,False,0.32435278412628216,0.4014966109586444,0.2741506049150733
group6,exp_pair_0061,Li6.7Si0.7Sb0.3S4.6O0.4I,Li6.7Si0.7Sb0.3S4.5O0.5I,argyrodites,66,67,0.010453,0.009145,-0.0013080000000000001,decrease,decrease,True,0.3852752004914074,0.37640026189891423,0.23832453760967826
group6,exp_pair_0062,Li6.7Si0.7Sb0.3S4.5O0.5I,Li6.7Si0.7Sb0.25As0.05S4.8O0.2I,argyrodites,67,68,0.009145,0.012117000000000001,0.0029720000000000007,increase,unchanged,False,0.33104534303217725,0.36530164120435604,0.30365301576346676
group6,exp_pair_0063,Li6.7Si0.7Sb0.25As0.05S4.8O0.2I,Li6.7Si0.7Sb0.2As0.1S4.8O0.2I,argyrodites,68,69,0.012117000000000001,0.013872,0.0017549999999999996,increase,increase,True,0.24691617025439577,0.2880346621595449,0.46504916758605963
group6,exp_pair_0064,Li6.7Si0.7Sb0.2As0.1S4.8O0.2I,Li6.7Si0.7Sb0.15As0.15S4.8O0.2I,argyrodites,69,70,0.013872,0.012704000000000002,-0.001167999999999999,decrease,increase,False,0.26465038830914467,0.2810113459444167,0.45433826574643893
group6,exp_pair_0065,Li6.7Si0.7Sb0.15As0.15S4.8O0.2I,Li6.7Si0.7Sb0.3S4.6Se0.2O0.2I,argyrodites,70,71,0.012704000000000002,0.01329,0.000585999999999998,increase,decrease,False,0.4706235096141988,0.2601018209971636,0.26927466938863753
group6,exp_pair_0066,Li6.7Si0.7Sb0.3S4.6Se0.2O0.2I,Li6.7Si0.7Sb0.3S4.4Se0.3O0.3I,argyrodites,71,72,0.01329,0.012074,-0.001216,decrease,increase,False,0.31863659260557003,0.3060354246745954,0.37532798271983464
group7,exp_pair_0067,Li2.8Zr0.75Al0.25O1.4Cl3.75,Li2ZrP0.6667O2.6667Cl4,halides,73,74,0.001642,0.002056,0.0004140000000000001,increase,increase,True,0.2912545298684781,0.22519867800653365,0.4835467921249884
group7,exp_pair_0068,Li2ZrP0.6667O2.6667Cl4,LiZrS0.5O2Cl4,halides,74,75,0.002056,0.0013740000000000002,-0.0006819999999999999,decrease,increase,False,0.32843306485312196,0.232023077866513,0.43954385728036505
group7,exp_pair_0069,LiZrS0.5O2Cl4,Li1.2FeO1.2H1.2Cl3,halides,75,76,0.0013740000000000002,0.001062,-0.0003120000000000002,decrease,unchanged,False,0.23188668611814434,0.4172946781966663,0.35081863568518973
group7,exp_pair_0070,Li1.2FeO1.2H1.2Cl3,Li2ZrCl6,halides,76,77,0.001062,0.00041099999999999996,-0.0006510000000000001,decrease,decrease,True,0.38517484418197956,0.277986682125225,0.3368384736927954
group7,exp_pair_0071,Li2ZrCl6,Li3Zr0.75OCl4,halides,77,78,0.00041099999999999996,0.0010049999999999998,0.0005939999999999999,increase,increase,True,0.31973697648085886,0.33484392880282277,0.3454190947163186
group7,exp_pair_0072,Li3Zr0.75OCl4,Li1.75ZrCl4.75O0.5,halides,78,79,0.0010049999999999998,0.001008,3.0000000000001813e-06,unchanged,decrease,False,0.8313559889272021,0.0373089832049401,0.13133502786785775
group8,exp_pair_0073,Li5.43P0.97Zr0.03S4.34O0.06ClBr0.6,Li5.45P0.95Zr0.05S4.3O0.1ClBr0.6,argyrodites,80,81,0.011859999999999999,0.01091,-0.0009499999999999995,decrease,increase,False,0.2999901126500799,0.3123939387020442,0.3876159486478762
group8,exp_pair_0074,Li5.45P0.95Zr0.05S4.3O0.1ClBr0.6,Li5.47P0.93Zr0.07S4.26O0.14ClBr0.6,argyrodites,81,82,0.01091,0.00873,-0.0021799999999999996,decrease,increase,False,0.3240169783306753,0.2504575178729645,0.4255255037963607
group8,exp_pair_0075,Li5.47P0.93Zr0.07S4.26O0.14ClBr0.6,Li5.5P0.9Zr0.1S4.2O0.2ClBr0.6,argyrodites,82,83,0.00873,0.00859,-0.0001399999999999995,decrease,increase,False,0.25817580298983517,0.27607008549862794,0.465754111511537
group8,exp_pair_0076,Li5.5P0.9Zr0.1S4.2O0.2ClBr0.6,Li5.6P0.85Zr0.2S4O0.4ClBr0.6,argyrodites,83,84,0.00859,0.0027300000000000002,-0.005860000000000001,decrease,increase,False,0.16959196369453108,0.23662604356733946,0.5937819927381296
group8,exp_pair_0077,Li5.6P0.85Zr0.2S4O0.4ClBr0.6,Li5.7P0.7Zr0.3S3.8O0.6ClBr0.6,argyrodites,84,85,0.0027300000000000002,0.00066,-0.0020700000000000002,decrease,increase,False,0.1618985517685846,0.10879814588324248,0.7293033023481729
group8,exp_pair_0078,Li5.7P0.7Zr0.3S3.8O0.6ClBr0.6,Li3.45Sn0.09Si0.36P0.55S3.65O0.35,mixed,85,86,0.00066,0.0054,0.00474,increase,unchanged,False,0.2062729392496915,0.4895426873028468,0.3041843734474617
group8,exp_pair_0079,Li3.45Sn0.09Si0.36P0.55S3.65O0.35,Li9.54Si1.566Sn0.174P1.44S11.1Br0.3O0.6,mixed,86,87,0.0054,0.0099,0.0045000000000000005,increase,unchanged,False,0.3304111438319502,0.4999817793017609,0.16960707686628873
group8,exp_pair_0080,Li9.54Si1.566Sn0.174P1.44S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34Sb0.1S11.1Br0.3O0.6,lgps,87,88,0.0099,0.00922,-0.00068,decrease,decrease,True,0.37116204175926426,0.2871141327770818,0.3417238254636537
group8,exp_pair_0081,Li9.54Si1.566Sn0.174P1.34Sb0.1S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34Sb0.2S11.1Br0.3O0.6,lgps,88,89,0.00922,0.00999,0.0007699999999999999,increase,decrease,False,0.3664384498052814,0.2697962021383653,0.36376534805635324
group8,exp_pair_0082,Li9.54Si1.566Sn0.174P1.34Sb0.2S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34Sb0.3S11.1Br0.3O0.6,lgps,89,90,0.00999,0.008130000000000002,-0.0018599999999999988,decrease,decrease,True,0.41453849368044593,0.2273315996274089,0.358129906692145
group8,exp_pair_0083,Li9.54Si1.566Sn0.174P1.34Sb0.3S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34As0.1S11.1Br0.3O0.6,lgps,90,91,0.008130000000000002,0.01236,0.004229999999999998,increase,increase,True,0.25417288148177053,0.31622594938238363,0.4296011691358462
group8,exp_pair_0084,Li9.54Si1.566Sn0.174P1.34As0.1S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34As0.2S11.1Br0.3O0.6,lgps,91,92,0.01236,0.01357,0.001210000000000001,increase,decrease,False,0.39395797947068373,0.26263999941276756,0.3434020211165485
group8,exp_pair_0085,Li9.54Si1.566Sn0.174P1.34As0.2S11.1Br0.3O0.6,Li9.54Si1.566Sn0.174P1.34As0.3S11.1Br0.3O0.6,lgps,92,93,0.01357,0.01055,-0.00302,decrease,increase,False,0.37750408732135826,0.24328024303714466,0.3792156696414969
group8,exp_pair_0086,Li9.54Si1.566Sn0.174P1.34As0.3S11.1Br0.3O0.6,Li9.54Si1.74P1.44S11.7Br0.3,lgps,93,94,0.01055,0.0058,-0.004750000000000001,decrease,decrease,True,0.43400138663926274,0.2688590939853975,0.29713951937533967
group8,exp_pair_0087,Li9.54Si1.74P1.44S11.7Br0.3,Li9.54Si1.74P1.44S11.4Br0.3O0.3,lgps,94,95,0.0058,0.0088,0.003000000000000001,increase,increase,True,0.22842697587364447,0.09692181970031195,0.674651204426043
group8,exp_pair_0088,Li9.54Si1.74P1.44S11.4Br0.3O0.3,Li9.54Si1.74P1.44S11.1Br0.3O0.6,lgps,95,96,0.0088,0.0109,0.0020999999999999994,increase,increase,True,0.39452555397698985,0.20315361556400766,0.40232083045900247
group8,exp_pair_0089,Li9.54Si1.74P1.44S11.1Br0.3O0.6,Li9.54Si1.74P1.44S10.8Br0.3O0.9,lgps,96,97,0.0109,0.0067,-0.0042,decrease,decrease,True,0.47388329979896665,0.25096063947600816,0.27515606072502535
group8,exp_pair_0090,Li9.54Si1.74P1.44S10.8Br0.3O0.9,Li9.54(Si0.9Ge0.1)1.74P1.44S11.1Br0.3O0.6,lgps,97,98,0.0067,0.0123,0.0056,increase,decrease,False,0.4192077959473664,0.2962079885786625,0.28458421547397156
group8,exp_pair_0091,Li9.54(Si0.9Ge0.1)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.8Ge0.2)1.74P1.44S11.1Br0.3O0.6,lgps,98,99,0.0123,0.011300000000000001,-0.0009999999999999992,decrease,decrease,True,0.38200842818254216,0.294338458395878,0.3236531134215797
group8,exp_pair_0092,Li9.54(Si0.8Ge0.2)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.7Ge0.3)1.74P1.44S11.1Br0.3O0.6,lgps,99,100,0.011300000000000001,0.0135,0.002199999999999999,increase,decrease,False,0.3927854798400863,0.2581280941208171,0.34908642603909634
group8,exp_pair_0093,Li9.54(Si0.7Ge0.3)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.6Ge0.4)1.74P1.44S11.1Br0.3O0.6,lgps,100,101,0.0135,0.0136,9.99999999999994e-05,unchanged,decrease,False,0.39990034559732696,0.26006030330455454,0.3400393510981184
group8,exp_pair_0094,Li9.54(Si0.6Ge0.4)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.5Ge0.5)1.74P1.44S11.1Br0.3O0.6,lgps,101,102,0.0136,0.013800000000000002,0.00020000000000000226,increase,decrease,False,0.4336176092894778,0.22205142783188997,0.3443309628786321
group8,exp_pair_0095,Li9.54(Si0.5Ge0.5)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.4Ge0.6)1.74P1.44S11.1Br0.3O0.6,lgps,102,103,0.013800000000000002,0.0127,-0.001100000000000002,decrease,decrease,True,0.5571941083799117,0.07572517467318203,0.3670807169469063
group8,exp_pair_0096,Li9.54(Si0.4Ge0.6)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.3Ge0.7)1.74P1.44S11.1Br0.3O0.6,lgps,103,104,0.0127,0.0111,-0.001599999999999999,decrease,decrease,True,0.5610963451684908,0.07635254132810772,0.3625511135034015
group8,exp_pair_0097,Li9.54(Si0.3Ge0.7)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.2Ge0.8)1.74P1.44S11.1Br0.3O0.6,lgps,104,105,0.0111,0.0079,-0.0031999999999999997,decrease,decrease,True,0.5569940718070316,0.07700063679199266,0.3660052914009756
group8,exp_pair_0098,Li9.54(Si0.2Ge0.8)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.1Ge0.9)1.74P1.44S11.1Br0.3O0.6,lgps,105,106,0.0079,0.0054,-0.0025000000000000005,decrease,decrease,True,0.5578454973364326,0.0806390539940296,0.3615154486695379
group8,exp_pair_0099,Li9.54(Si0.1Ge0.9)1.74P1.44S11.1Br0.3O0.6,Li9.54Ge1.74P1.44S11.1Br0.3O0.6,lgps,106,107,0.0054,0.0040999999999999995,-0.0013000000000000008,decrease,decrease,True,0.604770367412926,0.07236726693998438,0.32286236564708953
group8,exp_pair_0100,Li9.54Ge1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.9Sn0.1)1.74P1.44S11.1Br0.3O0.6,lgps,107,108,0.0040999999999999995,0.0115,0.0074,increase,increase,True,0.20588989436417188,0.18467057825123862,0.6094395273845895
group8,exp_pair_0101,Li9.54(Si0.9Sn0.1)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.8Sn0.2)1.74P1.44S11.1Br0.3O0.6,lgps,108,109,0.0115,0.0088,-0.0026999999999999993,decrease,decrease,True,0.4038692051308706,0.2762392208844516,0.31989157398467755
group8,exp_pair_0102,Li9.54(Si0.8Sn0.2)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.7Sn0.3)1.74P1.44S11.1Br0.3O0.6,lgps,109,110,0.0088,0.0077,-0.0011000000000000003,decrease,decrease,True,0.4397906173000069,0.16360737826731708,0.396602004432676
group8,exp_pair_0103,Li9.54(Si0.7Sn0.3)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.6Sn0.4)1.74P1.44S11.1Br0.3O0.6,lgps,110,111,0.0077,0.0067,-0.001,decrease,decrease,True,0.4903939154633365,0.12193660465117544,0.38766947988548806
group8,exp_pair_0104,Li9.54(Si0.6Sn0.4)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.5Sn0.5)1.74P1.44S11.1Br0.3O0.6,lgps,111,112,0.0067,0.004900000000000001,-0.0017999999999999995,decrease,decrease,True,0.5357930362907101,0.12467093849406728,0.33953602521522286
group8,exp_pair_0105,Li9.54(Si0.5Sn0.5)1.74P1.44S11.1Br0.3O0.6,Li9.54(Si0.4Sn0.6)1.74P1.44S11.1Br0.3O0.6,lgps,112,113,0.004900000000000001,0.0045000000000000005,-0.0004000000000000002,decrease,decrease,True,0.653473458304152,0.07466834364418572,0.2718581980516621
